Percentage served,Time in ms
0,54.004
1,88.081
2,150.023
3,205.808
4,257.603
5,316.359
6,369.710
7,434.330
8,493.981
9,552.548
10,606.994
11,671.991
12,722.181
13,778.642
14,790.976
15,795.612
16,796.051
17,797.761
18,798.622
19,801.889
20,802.066
21,803.734
22,804.818
23,805.527
24,806.056
25,806.732
26,807.155
27,807.260
28,807.575
29,807.974
30,808.517
31,809.352
32,809.647
33,809.866
34,810.371
35,810.586
36,811.352
37,811.694
38,812.171
39,812.916
40,813.107
41,813.631
42,814.275
43,815.463
44,816.182
45,817.152
46,817.339
47,819.078
48,820.117
49,820.768
50,820.936
51,821.735
52,821.859
53,823.425
54,824.621
55,826.441
56,828.637
57,829.455
58,830.043
59,831.415
60,833.179
61,833.613
62,833.792
63,834.033
64,834.519
65,834.748
66,835.320
67,835.502
68,835.702
69,836.282
70,836.390
71,836.857
72,837.060
73,838.445
74,838.723
75,839.196
76,840.100
77,840.501
78,840.834
79,840.853
80,841.399
81,841.523
82,842.280
83,842.470
84,842.832
85,843.016
86,843.112
87,843.831
88,844.041
89,844.651
90,846.109
91,847.441
92,849.213
93,851.528
94,851.911
95,852.794
96,855.278
97,856.786
98,860.827
99,863.704
100,868.001
