Percentage served,Time in ms
0,242.205
1,269.182
2,281.326
3,281.326
4,312.676
5,346.447
6,355.353
7,355.353
8,401.753
9,434.292
10,469.550
11,469.550
12,483.286
13,495.024
14,527.064
15,527.064
16,535.121
17,540.281
18,569.233
19,569.233
20,597.229
21,617.112
22,619.258
23,619.258
24,621.305
25,667.135
26,706.664
27,706.664
28,724.369
29,762.010
30,778.988
31,778.988
32,831.547
33,847.591
34,890.336
35,890.336
36,900.941
37,1153.412
38,1175.360
39,1175.360
40,1200.990
41,1234.971
42,1236.439
43,1236.439
44,1256.479
45,1261.149
46,1262.574
47,1262.574
48,1277.511
49,1282.181
50,1283.508
51,1283.508
52,1309.311
53,1332.648
54,1357.967
55,1357.967
56,1361.277
57,1372.962
58,1383.567
59,1383.567
60,1383.722
61,1385.427
62,1385.762
63,1385.762
64,1385.828
65,1397.598
66,1398.447
67,1398.447
68,1426.948
69,1428.985
70,1433.204
71,1433.204
72,1438.323
73,1439.262
74,1451.231
75,1451.231
76,1451.646
77,1455.686
78,1457.169
79,1457.169
80,1462.856
81,1463.280
82,1463.661
83,1463.661
84,1464.651
85,1486.297
86,1488.674
87,1488.674
88,1515.949
89,1520.011
90,1538.466
91,1538.466
92,1546.590
93,1567.340
94,1592.902
95,1592.902
96,1606.058
97,1621.049
98,3339.886
99,3339.886
100,3339.886
