Percentage served,Time in ms
0,138.614
1,138.614
2,138.614
3,185.565
4,185.565
5,185.565
6,185.565
7,185.565
8,225.825
9,225.825
10,225.825
11,225.825
12,225.825
13,246.971
14,246.971
15,246.971
16,246.971
17,246.971
18,270.787
19,270.787
20,270.787
21,270.787
22,270.787
23,290.818
24,290.818
25,290.818
26,290.818
27,290.818
28,335.226
29,335.226
30,335.226
31,335.226
32,335.226
33,343.497
34,343.497
35,343.497
36,343.497
37,343.497
38,346.319
39,346.319
40,346.319
41,346.319
42,346.319
43,371.006
44,371.006
45,371.006
46,371.006
47,371.006
48,382.154
49,382.154
50,382.154
51,382.154
52,382.154
53,395.781
54,395.781
55,395.781
56,395.781
57,395.781
58,396.621
59,396.621
60,396.621
61,396.621
62,396.621
63,396.751
64,396.751
65,396.751
66,396.751
67,396.751
68,396.997
69,396.997
70,396.997
71,396.997
72,396.997
73,399.228
74,399.228
75,399.228
76,399.228
77,399.228
78,524.915
79,524.915
80,524.915
81,524.915
82,524.915
83,885.801
84,885.801
85,885.801
86,885.801
87,885.801
88,931.897
89,931.897
90,931.897
91,931.897
92,931.897
93,933.397
94,933.397
95,933.397
96,933.397
97,933.397
98,2614538989.248
99,2614538989.248
100,933.397
