starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:42:55 2021	1624135375	22	24	46	24
Sat Jun 19 22:42:54 2021	1624135374	22	26	48	25
Sat Jun 19 22:42:56 2021	1624135376	24	27	51	26
Sat Jun 19 22:42:54 2021	1624135374	23	28	51	28
Sat Jun 19 22:42:55 2021	1624135375	23	28	51	28
Sat Jun 19 22:42:55 2021	1624135375	24	29	53	29
Sat Jun 19 22:42:55 2021	1624135375	27	27	54	27
Sat Jun 19 22:42:55 2021	1624135375	24	31	55	30
Sat Jun 19 22:42:54 2021	1624135374	28	29	57	28
Sat Jun 19 22:42:55 2021	1624135375	26	34	59	33
Sat Jun 19 22:42:54 2021	1624135374	28	34	62	34
Sat Jun 19 22:42:55 2021	1624135375	22	41	63	40
Sat Jun 19 22:42:56 2021	1624135376	24	40	64	39
Sat Jun 19 22:42:55 2021	1624135375	34	42	76	41
Sat Jun 19 22:42:56 2021	1624135376	26	56	82	55
Sat Jun 19 22:42:55 2021	1624135375	23	68	91	67
Sat Jun 19 22:42:54 2021	1624135374	29	106	136	105
Sat Jun 19 22:42:55 2021	1624135375	30	124	154	123
Sat Jun 19 22:42:54 2021	1624135374	21	204	225	203
Sat Jun 19 22:42:55 2021	1624135375	30	307	337	307
