starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:44:14 2021	1624135454	29	188	217	139
Sat Jun 19 22:44:14 2021	1624135454	25	213	238	191
Sat Jun 19 22:44:14 2021	1624135454	23	241	263	241
Sat Jun 19 22:44:14 2021	1624135454	22	244	265	244
Sat Jun 19 22:44:14 2021	1624135454	32	234	266	208
Sat Jun 19 22:44:14 2021	1624135454	22	262	284	262
Sat Jun 19 22:44:14 2021	1624135454	29	258	286	230
Sat Jun 19 22:44:14 2021	1624135454	23	268	291	28
Sat Jun 19 22:44:15 2021	1624135455	26	303	329	170
Sat Jun 19 22:44:15 2021	1624135455	27	305	332	143
Sat Jun 19 22:44:15 2021	1624135455	27	305	332	116
Sat Jun 19 22:44:14 2021	1624135454	22	320	343	268
Sat Jun 19 22:44:14 2021	1624135454	23	320	343	319
Sat Jun 19 22:44:14 2021	1624135454	26	323	349	323
Sat Jun 19 22:44:14 2021	1624135454	32	317	349	291
Sat Jun 19 22:44:14 2021	1624135454	27	323	350	214
Sat Jun 19 22:44:14 2021	1624135454	27	323	350	242
Sat Jun 19 22:44:14 2021	1624135454	27	337	364	337
Sat Jun 19 22:44:20 2021	1624135460	25	412	437	411
Sat Jun 19 22:44:20 2021	1624135460	24	416	440	360
Sat Jun 19 22:44:20 2021	1624135460	28	440	468	384
Sat Jun 19 22:44:20 2021	1624135460	30	468	497	412
Sat Jun 19 22:44:20 2021	1624135460	31	523	554	467
Sat Jun 19 22:44:20 2021	1624135460	26	562	588	506
Sat Jun 19 22:44:19 2021	1624135459	27	582	610	506
Sat Jun 19 22:44:20 2021	1624135460	26	588	614	532
Sat Jun 19 22:44:18 2021	1624135458	25	597	622	596
Sat Jun 19 22:44:20 2021	1624135460	27	613	639	558
Sat Jun 19 22:44:19 2021	1624135459	35	606	641	559
Sat Jun 19 22:44:20 2021	1624135460	28	615	642	614
Sat Jun 19 22:44:20 2021	1624135460	29	613	643	585
Sat Jun 19 22:44:15 2021	1624135455	27	620	647	620
Sat Jun 19 22:44:19 2021	1624135459	27	646	673	564
Sat Jun 19 22:44:19 2021	1624135459	32	643	675	619
Sat Jun 19 22:44:15 2021	1624135455	25	650	675	541
Sat Jun 19 22:44:18 2021	1624135458	25	658	683	603
Sat Jun 19 22:44:18 2021	1624135458	31	652	683	572
Sat Jun 19 22:44:18 2021	1624135458	24	659	683	548
Sat Jun 19 22:44:18 2021	1624135458	30	656	685	518
Sat Jun 19 22:44:18 2021	1624135458	28	659	687	435
Sat Jun 19 22:44:18 2021	1624135458	28	660	688	462
Sat Jun 19 22:44:18 2021	1624135458	28	663	690	490
Sat Jun 19 22:44:15 2021	1624135455	29	672	701	593
Sat Jun 19 22:44:19 2021	1624135459	27	675	702	619
Sat Jun 19 22:44:19 2021	1624135459	27	676	704	676
Sat Jun 19 22:44:18 2021	1624135458	29	681	710	653
Sat Jun 19 22:44:19 2021	1624135459	27	688	716	581
Sat Jun 19 22:44:16 2021	1624135456	29	695	724	695
Sat Jun 19 22:44:17 2021	1624135457	24	700	724	699
Sat Jun 19 22:44:19 2021	1624135459	26	701	727	672
Sat Jun 19 22:44:17 2021	1624135457	25	706	731	624
Sat Jun 19 22:44:21 2021	1624135461	26	708	734	707
Sat Jun 19 22:44:19 2021	1624135459	31	706	736	706
Sat Jun 19 22:44:19 2021	1624135459	24	716	740	636
Sat Jun 19 22:44:16 2021	1624135456	23	720	743	590
Sat Jun 19 22:44:16 2021	1624135456	27	716	743	613
Sat Jun 19 22:44:16 2021	1624135456	27	719	746	640
Sat Jun 19 22:44:16 2021	1624135456	24	723	747	694
Sat Jun 19 22:44:16 2021	1624135456	24	724	748	566
Sat Jun 19 22:44:17 2021	1624135457	30	719	749	535
Sat Jun 19 22:44:19 2021	1624135459	24	726	750	726
Sat Jun 19 22:44:16 2021	1624135456	27	723	750	667
Sat Jun 19 22:44:17 2021	1624135457	29	724	753	674
Sat Jun 19 22:44:16 2021	1624135456	25	732	757	550
Sat Jun 19 22:44:16 2021	1624135456	29	733	762	576
Sat Jun 19 22:44:16 2021	1624135456	25	737	763	525
Sat Jun 19 22:44:16 2021	1624135456	27	739	765	604
Sat Jun 19 22:44:19 2021	1624135459	24	745	770	744
Sat Jun 19 22:44:19 2021	1624135459	26	748	774	696
Sat Jun 19 22:44:16 2021	1624135456	28	748	776	748
Sat Jun 19 22:44:15 2021	1624135455	26	756	782	703
Sat Jun 19 22:44:19 2021	1624135459	26	762	788	761
Sat Jun 19 22:44:20 2021	1624135460	26	768	794	685
Sat Jun 19 22:44:21 2021	1624135461	30	766	796	765
Sat Jun 19 22:44:19 2021	1624135459	24	779	803	753
Sat Jun 19 22:44:15 2021	1624135455	29	782	811	755
Sat Jun 19 22:44:19 2021	1624135459	27	794	821	738
Sat Jun 19 22:44:17 2021	1624135457	28	801	829	776
Sat Jun 19 22:44:19 2021	1624135459	27	806	833	806
Sat Jun 19 22:44:15 2021	1624135455	26	826	852	825
Sat Jun 19 22:44:16 2021	1624135456	25	827	852	720
Sat Jun 19 22:44:15 2021	1624135455	26	828	854	827
Sat Jun 19 22:44:16 2021	1624135456	26	828	854	775
Sat Jun 19 22:44:16 2021	1624135456	30	825	855	745
Sat Jun 19 22:44:17 2021	1624135457	24	832	856	832
Sat Jun 19 22:44:16 2021	1624135456	26	830	856	801
Sat Jun 19 22:44:18 2021	1624135458	28	833	860	833
Sat Jun 19 22:44:17 2021	1624135457	25	840	865	754
Sat Jun 19 22:44:15 2021	1624135455	24	845	869	845
Sat Jun 19 22:44:17 2021	1624135457	27	865	892	808
Sat Jun 19 22:44:15 2021	1624135455	27	870	897	816
Sat Jun 19 22:44:19 2021	1624135459	29	870	899	844
Sat Jun 19 22:44:17 2021	1624135457	23	889	911	859
Sat Jun 19 22:44:19 2021	1624135459	24	897	921	897
Sat Jun 19 22:44:17 2021	1624135457	29	909	938	909
Sat Jun 19 22:44:15 2021	1624135455	29	952	981	923
Sat Jun 19 22:44:15 2021	1624135455	26	979	1005	979
Sat Jun 19 22:44:21 2021	1624135461	29	998	1026	997
Sat Jun 19 22:44:14 2021	1624135454	28	1127	1155	1127
Sat Jun 19 22:44:17 2021	1624135457	28	1132	1160	1132
