Percentage served,Time in ms
0,94.315
1,103.657
2,128.491
3,128.491
4,128.822
5,129.411
6,129.901
7,129.901
8,130.953
9,130.962
10,131.614
11,131.614
12,131.848
13,132.003
14,132.906
15,132.906
16,133.183
17,133.883
18,134.598
19,134.598
20,134.655
21,135.011
22,136.902
23,136.902
24,136.999
25,137.808
26,138.780
27,138.780
28,142.429
29,143.602
30,152.339
31,152.339
32,152.926
33,190.717
34,213.806
35,213.806
36,237.037
37,250.933
38,260.707
39,260.707
40,265.183
41,269.104
42,312.628
43,312.628
44,337.763
45,338.136
46,342.599
47,342.599
48,346.503
49,347.040
50,358.031
51,358.031
52,365.085
53,373.747
54,375.761
55,375.761
56,382.179
57,387.205
58,401.080
59,401.080
60,410.644
61,410.809
62,428.708
63,428.708
64,461.114
65,462.269
66,463.856
67,463.856
68,464.585
69,466.471
70,467.741
71,467.741
72,468.951
73,485.645
74,487.057
75,487.057
76,500.112
77,500.636
78,533.114
79,533.114
80,534.446
81,537.538
82,548.189
83,548.189
84,559.540
85,574.602
86,597.049
87,597.049
88,620.480
89,624.851
90,672.299
91,672.299
92,723.051
93,724.350
94,744.867
95,744.867
96,812.061
97,856.791
98,864.804
99,864.804
100,864.804
