Percentage served,Time in ms
0,141.415
1,181.600
2,181.600
3,215.460
4,215.460
5,218.317
6,218.317
7,244.359
8,244.359
9,267.654
10,267.654
11,268.475
12,268.475
13,288.603
14,288.603
15,298.855
16,298.855
17,330.766
18,330.766
19,350.108
20,350.108
21,365.506
22,365.506
23,369.508
24,369.508
25,406.926
26,406.926
27,416.330
28,416.330
29,427.606
30,427.606
31,432.387
32,432.387
33,445.450
34,445.450
35,448.331
36,448.331
37,454.849
38,454.849
39,456.616
40,456.616
41,459.738
42,459.738
43,471.719
44,471.719
45,476.337
46,476.337
47,479.076
48,479.076
49,481.486
50,481.486
51,488.882
52,488.882
53,490.801
54,490.801
55,502.658
56,502.658
57,504.487
58,504.487
59,518.326
60,518.326
61,534.476
62,534.476
63,546.048
64,546.048
65,548.563
66,548.563
67,550.416
68,550.416
69,564.964
70,564.964
71,573.550
72,573.550
73,584.785
74,584.785
75,587.010
76,587.010
77,587.165
78,587.165
79,590.944
80,590.944
81,611.522
82,611.522
83,632.938
84,632.938
85,633.869
86,633.869
87,634.943
88,634.943
89,652.349
90,652.349
91,666.579
92,666.579
93,700.437
94,700.437
95,889.941
96,889.941
97,2516.404
98,2516.404
99,2077655346.160
100,2516.404
