Percentage served,Time in ms
0,286.839
1,397.574
2,399.430
3,401.292
4,402.301
5,403.453
6,403.908
7,404.133
8,404.509
9,404.857
10,406.044
11,407.064
12,410.800
13,423.834
14,424.654
15,425.314
16,425.366
17,439.430
18,720.604
19,742.436
20,764.502
21,772.688
22,779.476
23,793.147
24,797.136
25,805.205
26,817.562
27,826.391
28,841.598
29,848.429
30,855.492
31,867.860
32,879.914
33,883.300
34,895.317
35,896.892
36,903.478
37,907.756
38,915.104
39,923.647
40,925.681
41,928.665
42,935.445
43,935.635
44,938.042
45,942.157
46,949.033
47,952.758
48,960.632
49,960.770
50,971.271
51,991.672
52,997.191
53,1022.136
54,1023.783
55,1038.774
56,1054.510
57,1062.990
58,1063.227
59,1067.216
60,1076.589
61,1087.205
62,1093.005
63,1094.774
64,1102.684
65,1108.845
66,1119.077
67,1126.299
68,1147.194
69,1176.499
70,1176.573
71,1203.602
72,1206.881
73,1207.620
74,1221.384
75,1223.977
76,1226.356
77,1230.936
78,1235.471
79,1249.114
80,1255.910
81,1264.126
82,1277.814
83,1278.760
84,1295.350
85,1301.863
86,1334.293
87,1343.620
88,1360.947
89,1362.047
90,1368.629
91,1393.552
92,1421.109
93,1444.268
94,1451.414
95,1476.586
96,1534.692
97,1560.179
98,1588.766
99,1616.791
100,1616.791
