starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:29:17 2021	1624112957	0	7008	7008	0
Sat Jun 19 16:29:17 2021	1624112957	0	7011	7011	0
Sat Jun 19 16:29:17 2021	1624112957	1	7010	7012	0
Sat Jun 19 16:29:17 2021	1624112957	0	7012	7012	0
Sat Jun 19 16:29:17 2021	1624112957	0	7013	7013	0
Sat Jun 19 16:29:17 2021	1624112957	1	7013	7014	0
Sat Jun 19 16:29:17 2021	1624112957	1	7014	7015	0
Sat Jun 19 16:29:17 2021	1624112957	1	7015	7016	0
Sat Jun 19 16:29:07 2021	1624112947	1	10003	10004	9995
Sat Jun 19 16:28:55 2021	1624112935	0	11762	11762	0
