Percentage served,Time in ms
0,145.492
1,145.492
2,145.492
3,448.217
4,448.217
5,448.217
6,448.217
7,448.217
8,2443.997
9,2443.997
10,2443.997
11,2443.997
12,2443.997
13,2444.929
14,2444.929
15,2444.929
16,2444.929
17,2444.929
18,2827.955
19,2827.955
20,2827.955
21,2827.955
22,2827.955
23,3152.479
24,3152.479
25,3152.479
26,3152.479
27,3152.479
28,3185.624
29,3185.624
30,3185.624
31,3185.624
32,3185.624
33,4325.082
34,4325.082
35,4325.082
36,4325.082
37,4325.082
38,4353.725
39,4353.725
40,4353.725
41,4353.725
42,4353.725
43,4355.637
44,4355.637
45,4355.637
46,4355.637
47,4355.637
48,4390.079
49,4390.079
50,4390.079
51,4390.079
52,4390.079
53,4738.909
54,4738.909
55,4738.909
56,4738.909
57,4738.909
58,4861.580
59,4861.580
60,4861.580
61,4861.580
62,4861.580
63,5059.918
64,5059.918
65,5059.918
66,5059.918
67,5059.918
68,5092.495
69,5092.495
70,5092.495
71,5092.495
72,5092.495
73,6296.858
74,6296.858
75,6296.858
76,6296.858
77,6296.858
78,6544.134
79,6544.134
80,6544.134
81,6544.134
82,6544.134
83,6611.714
84,6611.714
85,6611.714
86,6611.714
87,6611.714
88,6780.518
89,6780.518
90,6780.518
91,6780.518
92,6780.518
93,8317.976
94,8317.976
95,8317.976
96,8317.976
97,8317.976
98,2843038549.008
99,2843038549.008
100,8317.976
