starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 17:50:41 2021	1624117841	24	121	145	121
Sat Jun 19 17:50:41 2021	1624117841	29	419	448	305
Sat Jun 19 17:50:46 2021	1624117846	25	2419	2444	2390
Sat Jun 19 17:50:51 2021	1624117851	28	2417	2445	2382
Sat Jun 19 17:50:41 2021	1624117841	30	2798	2828	2797
Sat Jun 19 17:50:41 2021	1624117841	31	3121	3152	3121
Sat Jun 19 17:50:41 2021	1624117841	28	3158	3186	3158
Sat Jun 19 17:50:49 2021	1624117849	31	4294	4325	4294
Sat Jun 19 17:50:49 2021	1624117849	31	4322	4354	4322
Sat Jun 19 17:50:44 2021	1624117844	30	4325	4356	4325
Sat Jun 19 17:50:46 2021	1624117846	30	4360	4390	4360
Sat Jun 19 17:50:44 2021	1624117844	27	4712	4739	4712
Sat Jun 19 17:50:50 2021	1624117850	28	4834	4862	4834
Sat Jun 19 17:50:41 2021	1624117841	29	5031	5060	5031
Sat Jun 19 17:50:41 2021	1624117841	31	5061	5092	5061
Sat Jun 19 17:50:44 2021	1624117844	26	6271	6297	6271
Sat Jun 19 17:50:53 2021	1624117853	29	6515	6544	6515
Sat Jun 19 17:50:53 2021	1624117853	31	6581	6612	6580
Sat Jun 19 17:50:49 2021	1624117849	28	6753	6781	6753
Sat Jun 19 17:50:53 2021	1624117853	34	8284	8318	8282
