Percentage served,Time in ms
0,211.842
1,276.130
2,276.130
3,309.302
4,309.302
5,350.155
6,350.155
7,391.374
8,391.374
9,398.257
10,398.257
11,417.210
12,417.210
13,423.128
14,423.128
15,423.439
16,423.439
17,454.721
18,454.721
19,471.666
20,471.666
21,472.503
22,472.503
23,496.158
24,496.158
25,507.120
26,507.120
27,533.464
28,533.464
29,562.777
30,562.777
31,584.290
32,584.290
33,614.416
34,614.416
35,6186.778
36,6186.778
37,6215.151
38,6215.151
39,6245.797
40,6245.797
41,6248.964
42,6248.964
43,6316.124
44,6316.124
45,13389.860
46,13389.860
47,13506.798
48,13506.798
49,13509.587
50,13509.587
51,13513.838
52,13513.838
53,13533.785
54,13533.785
55,13556.441
56,13556.441
57,13558.105
58,13558.105
59,13558.647
60,13558.647
61,13588.893
62,13588.893
63,13590.861
64,13590.861
65,13592.624
66,13592.624
67,13614.073
68,13614.073
69,13713.350
70,13713.350
71,13738.832
72,13738.832
73,13822.938
74,13822.938
75,13923.925
76,13923.925
77,20857.901
78,20857.901
79,26721.990
80,26721.990
81,26750.828
82,26750.828
83,26797.839
84,26797.839
85,26812.028
86,26812.028
87,26834.195
88,26834.195
89,26867.361
90,26867.361
91,26914.701
92,26914.701
93,26932.732
94,26932.732
95,26957.778
96,26957.778
97,26981.134
98,26981.134
99,1995769568.800
100,26981.134
