Percentage served,Time in ms
0,285.227
1,1089.428
2,1089.428
3,1734.490
4,1734.490
5,2147.960
6,2147.960
7,2177.961
8,2177.961
9,2619.950
10,2619.950
11,2620.647
12,2620.647
13,2649.970
14,2649.970
15,2732.904
16,2732.904
17,2751.337
18,2751.337
19,2781.804
20,2781.804
21,3790.586
22,3790.586
23,3884.845
24,3884.845
25,4268.977
26,4268.977
27,4333.611
28,4333.611
29,4362.584
30,4362.584
31,4390.571
32,4390.571
33,4409.759
34,4409.759
35,4412.845
36,4412.845
37,4439.644
38,4439.644
39,4469.579
40,4469.579
41,4483.713
42,4483.713
43,4589.073
44,4589.073
45,4622.111
46,4622.111
47,4624.476
48,4624.476
49,4857.345
50,4857.345
51,5409.139
52,5409.139
53,5680.631
54,5680.631
55,5680.970
56,5680.970
57,5681.836
58,5681.836
59,5727.937
60,5727.937
61,5978.998
62,5978.998
63,6014.090
64,6014.090
65,6040.900
66,6040.900
67,6207.391
68,6207.391
69,6230.711
70,6230.711
71,6259.728
72,6259.728
73,6286.594
74,6286.594
75,6317.591
76,6317.591
77,6438.925
78,6438.925
79,6453.761
80,6453.761
81,6543.203
82,6543.203
83,6783.573
84,6783.573
85,6890.604
86,6890.604
87,8334.387
88,8334.387
89,8348.394
90,8348.394
91,8386.342
92,8386.342
93,8568.416
94,8568.416
95,8635.848
96,8635.848
97,8720.274
98,8720.274
99,2364170145.296
100,8720.274
