Percentage served,Time in ms
0,33.999
1,33.999
2,33.999
3,33.999
4,33.999
5,52.999
6,52.999
7,52.999
8,52.999
9,52.999
10,52.999
11,52.999
12,52.999
13,52.999
14,52.999
15,96.999
16,96.999
17,96.999
18,96.999
19,96.999
20,96.999
21,96.999
22,96.999
23,96.999
24,96.999
25,158.998
26,158.998
27,158.998
28,158.998
29,158.998
30,158.998
31,158.998
32,158.998
33,158.998
34,158.998
35,180.998
36,180.998
37,180.998
38,180.998
39,180.998
40,180.998
41,180.998
42,180.998
43,180.998
44,180.998
45,217.000
46,217.000
47,217.000
48,217.000
49,217.000
50,217.000
51,217.000
52,217.000
53,217.000
54,217.000
55,250.001
56,250.001
57,250.001
58,250.001
59,250.001
60,250.001
61,250.001
62,250.001
63,250.001
64,250.001
65,250.001
66,250.001
67,250.001
68,250.001
69,250.001
70,250.001
71,250.001
72,250.001
73,250.001
74,250.001
75,257.999
76,257.999
77,257.999
78,257.999
79,257.999
80,257.999
81,257.999
82,257.999
83,257.999
84,257.999
85,262.001
86,262.001
87,262.001
88,262.001
89,262.001
90,262.001
91,262.001
92,262.001
93,262.001
94,262.001
95,0.003
96,0.003
97,0.003
98,0.003
99,0.003
100,262.001
