starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:41:42 2021	1624106502	0	26	26	21
Sat Jun 19 14:41:53 2021	1624106513	0	41	41	41
Sat Jun 19 14:41:55 2021	1624106515	0	86	86	86
Sat Jun 19 14:41:59 2021	1624106519	0	88	88	88
Sat Jun 19 14:41:56 2021	1624106516	0	108	108	108
Sat Jun 19 14:41:50 2021	1624106510	0	114	114	114
Sat Jun 19 14:41:50 2021	1624106510	0	137	137	137
Sat Jun 19 14:41:58 2021	1624106518	1	138	139	138
Sat Jun 19 14:41:58 2021	1624106518	2	137	139	137
Sat Jun 19 14:41:49 2021	1624106509	2	139	141	139
Sat Jun 19 14:41:52 2021	1624106512	0	147	147	147
Sat Jun 19 14:41:53 2021	1624106513	2	160	162	160
Sat Jun 19 14:41:51 2021	1624106511	0	165	165	165
Sat Jun 19 14:41:56 2021	1624106516	0	167	167	167
Sat Jun 19 14:41:52 2021	1624106512	1	168	169	168
Sat Jun 19 14:41:54 2021	1624106514	1	171	172	171
Sat Jun 19 14:41:57 2021	1624106517	1	171	172	171
Sat Jun 19 14:41:51 2021	1624106511	1	177	178	165
Sat Jun 19 14:41:55 2021	1624106515	1	178	179	178
Sat Jun 19 14:41:58 2021	1624106518	0	199	199	199
Sat Jun 19 14:41:58 2021	1624106518	0	202	202	202
Sat Jun 19 14:41:56 2021	1624106516	1	206	207	206
Sat Jun 19 14:42:00 2021	1624106520	0	209	209	209
Sat Jun 19 14:41:42 2021	1624106502	0	211	211	211
Sat Jun 19 14:41:58 2021	1624106518	1	218	219	218
Sat Jun 19 14:42:00 2021	1624106520	1	219	220	219
Sat Jun 19 14:41:56 2021	1624106516	1	221	222	221
Sat Jun 19 14:41:58 2021	1624106518	0	223	223	223
Sat Jun 19 14:41:53 2021	1624106513	0	224	224	224
Sat Jun 19 14:41:59 2021	1624106519	3	222	225	222
Sat Jun 19 14:41:55 2021	1624106515	0	226	226	225
Sat Jun 19 14:41:52 2021	1624106512	1	227	228	227
Sat Jun 19 14:41:52 2021	1624106512	0	229	229	229
Sat Jun 19 14:41:51 2021	1624106511	0	232	232	232
Sat Jun 19 14:41:56 2021	1624106516	0	239	239	239
Sat Jun 19 14:41:53 2021	1624106513	1	238	239	238
Sat Jun 19 14:41:52 2021	1624106512	0	246	246	246
Sat Jun 19 14:41:54 2021	1624106514	0	250	250	250
Sat Jun 19 14:41:50 2021	1624106510	2	250	252	250
Sat Jun 19 14:41:53 2021	1624106513	0	253	253	253
Sat Jun 19 14:41:50 2021	1624106510	1	254	255	254
Sat Jun 19 14:41:44 2021	1624106504	0	256	256	256
Sat Jun 19 14:41:53 2021	1624106513	1	257	258	257
Sat Jun 19 14:41:55 2021	1624106515	1	258	259	258
Sat Jun 19 14:41:53 2021	1624106513	0	259	260	259
Sat Jun 19 14:41:51 2021	1624106511	1	260	261	260
Sat Jun 19 14:41:52 2021	1624106512	0	263	263	263
Sat Jun 19 14:41:42 2021	1624106502	0	265	265	265
Sat Jun 19 14:41:42 2021	1624106502	1	265	266	265
Sat Jun 19 14:41:56 2021	1624106516	0	266	266	263
Sat Jun 19 14:41:56 2021	1624106516	0	268	268	268
Sat Jun 19 14:41:43 2021	1624106503	1	267	268	267
Sat Jun 19 14:41:43 2021	1624106503	0	269	269	269
Sat Jun 19 14:41:57 2021	1624106517	0	274	274	273
Sat Jun 19 14:41:59 2021	1624106519	0	279	279	279
Sat Jun 19 14:42:00 2021	1624106520	1	284	285	284
Sat Jun 19 14:41:55 2021	1624106515	1	284	285	284
Sat Jun 19 14:41:58 2021	1624106518	1	285	286	285
Sat Jun 19 14:41:53 2021	1624106513	0	286	286	285
Sat Jun 19 14:41:50 2021	1624106510	0	287	287	287
Sat Jun 19 14:41:56 2021	1624106516	2	288	290	288
Sat Jun 19 14:41:42 2021	1624106502	0	292	292	292
Sat Jun 19 14:41:53 2021	1624106513	1	292	293	289
Sat Jun 19 14:41:51 2021	1624106511	1	292	293	292
Sat Jun 19 14:41:42 2021	1624106502	0	293	293	293
Sat Jun 19 14:41:58 2021	1624106518	0	293	293	293
Sat Jun 19 14:41:43 2021	1624106503	0	294	294	293
Sat Jun 19 14:41:53 2021	1624106513	2	294	296	293
Sat Jun 19 14:41:53 2021	1624106513	0	298	298	298
Sat Jun 19 14:41:58 2021	1624106518	0	299	299	298
Sat Jun 19 14:41:59 2021	1624106519	1	298	299	298
Sat Jun 19 14:41:54 2021	1624106514	0	301	301	301
Sat Jun 19 14:41:43 2021	1624106503	0	304	304	304
Sat Jun 19 14:41:50 2021	1624106510	0	304	304	304
