starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:43:59 2021	1624106639	0	28	28	21
Sat Jun 19 14:44:16 2021	1624106656	0	213	213	212
Sat Jun 19 14:44:28 2021	1624106668	0	236	236	236
Sat Jun 19 14:44:24 2021	1624106664	0	240	240	240
Sat Jun 19 14:44:27 2021	1624106667	0	247	247	247
Sat Jun 19 14:44:33 2021	1624106673	0	254	254	253
Sat Jun 19 14:44:11 2021	1624106651	0	258	258	257
Sat Jun 19 14:44:26 2021	1624106666	1	262	263	262
Sat Jun 19 14:44:35 2021	1624106675	0	268	268	268
Sat Jun 19 14:44:32 2021	1624106672	1	267	268	267
Sat Jun 19 14:44:21 2021	1624106661	1	275	276	274
Sat Jun 19 14:44:31 2021	1624106671	0	277	277	276
Sat Jun 19 14:44:28 2021	1624106668	0	278	278	278
Sat Jun 19 14:44:15 2021	1624106655	0	279	279	279
Sat Jun 19 14:44:34 2021	1624106674	0	283	283	283
Sat Jun 19 14:44:29 2021	1624106669	1	288	288	288
Sat Jun 19 14:44:23 2021	1624106663	1	288	289	288
Sat Jun 19 14:44:25 2021	1624106665	0	290	290	290
Sat Jun 19 14:44:29 2021	1624106669	1	291	292	291
Sat Jun 19 14:44:25 2021	1624106665	0	293	293	293
Sat Jun 19 14:44:16 2021	1624106656	1	294	295	294
Sat Jun 19 14:44:11 2021	1624106651	3	293	296	293
Sat Jun 19 14:44:10 2021	1624106650	1	295	296	295
Sat Jun 19 14:44:21 2021	1624106661	1	297	298	296
Sat Jun 19 14:44:34 2021	1624106674	0	298	298	297
Sat Jun 19 14:44:11 2021	1624106651	1	297	298	297
Sat Jun 19 14:44:30 2021	1624106670	0	298	298	298
Sat Jun 19 14:44:28 2021	1624106668	0	300	300	300
Sat Jun 19 14:44:15 2021	1624106655	0	300	300	300
Sat Jun 19 14:44:16 2021	1624106656	0	301	301	299
Sat Jun 19 14:44:30 2021	1624106670	1	302	303	302
Sat Jun 19 14:44:31 2021	1624106671	0	303	303	303
Sat Jun 19 14:44:31 2021	1624106671	1	302	303	302
Sat Jun 19 14:44:24 2021	1624106664	0	306	306	306
Sat Jun 19 14:44:15 2021	1624106655	1	306	307	306
Sat Jun 19 14:44:16 2021	1624106656	0	307	307	307
Sat Jun 19 14:44:11 2021	1624106651	0	308	308	308
Sat Jun 19 14:44:25 2021	1624106665	0	308	308	308
Sat Jun 19 14:44:24 2021	1624106664	1	307	308	307
Sat Jun 19 14:44:21 2021	1624106661	1	307	308	306
Sat Jun 19 14:44:26 2021	1624106666	0	308	308	308
Sat Jun 19 14:44:30 2021	1624106670	1	308	309	308
Sat Jun 19 14:44:28 2021	1624106668	0	312	312	311
Sat Jun 19 14:44:23 2021	1624106663	0	317	317	317
Sat Jun 19 14:44:16 2021	1624106656	1	317	318	316
Sat Jun 19 14:44:22 2021	1624106662	0	318	318	318
Sat Jun 19 14:44:10 2021	1624106650	0	321	321	321
Sat Jun 19 14:44:28 2021	1624106668	0	327	327	326
Sat Jun 19 14:44:35 2021	1624106675	1	326	327	326
Sat Jun 19 14:44:11 2021	1624106651	0	327	327	327
Sat Jun 19 14:44:30 2021	1624106670	4	323	327	323
Sat Jun 19 14:44:21 2021	1624106661	0	329	329	328
Sat Jun 19 14:44:34 2021	1624106674	1	330	331	330
Sat Jun 19 14:44:11 2021	1624106651	1	331	332	330
Sat Jun 19 14:44:26 2021	1624106666	0	332	332	332
Sat Jun 19 14:44:24 2021	1624106664	1	332	333	332
Sat Jun 19 14:44:11 2021	1624106651	1	332	334	332
Sat Jun 19 14:44:20 2021	1624106660	1	333	334	333
Sat Jun 19 14:44:35 2021	1624106675	0	334	334	334
Sat Jun 19 14:44:33 2021	1624106673	1	333	334	331
Sat Jun 19 14:44:35 2021	1624106675	6	328	334	327
Sat Jun 19 14:44:11 2021	1624106651	0	334	334	334
Sat Jun 19 14:44:11 2021	1624106651	1	334	335	334
Sat Jun 19 14:44:26 2021	1624106666	0	336	336	336
Sat Jun 19 14:44:28 2021	1624106668	0	337	337	336
Sat Jun 19 14:44:32 2021	1624106672	3	334	337	334
Sat Jun 19 14:44:11 2021	1624106651	0	337	337	337
Sat Jun 19 14:44:12 2021	1624106652	1	337	337	337
Sat Jun 19 14:44:25 2021	1624106665	1	337	338	337
Sat Jun 19 14:44:17 2021	1624106657	1	338	339	338
Sat Jun 19 14:44:28 2021	1624106668	0	342	342	342
Sat Jun 19 14:44:17 2021	1624106657	2	340	342	340
Sat Jun 19 14:44:21 2021	1624106661	1	342	343	342
Sat Jun 19 14:44:10 2021	1624106650	0	345	345	306
Sat Jun 19 14:44:31 2021	1624106671	1	345	346	343
Sat Jun 19 14:44:34 2021	1624106674	0	349	349	349
Sat Jun 19 14:44:20 2021	1624106660	0	349	349	349
Sat Jun 19 14:44:18 2021	1624106658	2	347	349	346
Sat Jun 19 14:44:15 2021	1624106655	1	349	350	349
Sat Jun 19 14:44:22 2021	1624106662	0	350	350	350
Sat Jun 19 14:44:23 2021	1624106663	0	350	350	350
Sat Jun 19 14:44:12 2021	1624106652	1	350	351	350
Sat Jun 19 14:44:23 2021	1624106663	0	352	352	351
Sat Jun 19 14:44:29 2021	1624106669	1	351	352	351
Sat Jun 19 14:44:22 2021	1624106662	1	352	353	352
Sat Jun 19 14:44:29 2021	1624106669	1	352	353	352
Sat Jun 19 14:44:31 2021	1624106671	1	352	353	352
Sat Jun 19 14:44:18 2021	1624106658	0	354	354	353
Sat Jun 19 14:44:35 2021	1624106675	1	353	354	353
Sat Jun 19 14:44:33 2021	1624106673	1	353	354	352
Sat Jun 19 14:44:31 2021	1624106671	1	354	355	354
Sat Jun 19 14:44:25 2021	1624106665	0	356	356	356
Sat Jun 19 14:44:11 2021	1624106651	0	356	356	356
Sat Jun 19 14:44:26 2021	1624106666	1	355	356	354
Sat Jun 19 14:44:18 2021	1624106658	0	356	356	356
Sat Jun 19 14:44:23 2021	1624106663	0	358	358	358
Sat Jun 19 14:44:34 2021	1624106674	0	358	358	358
Sat Jun 19 14:44:22 2021	1624106662	0	359	359	359
Sat Jun 19 14:44:21 2021	1624106661	1	358	359	358
Sat Jun 19 14:44:11 2021	1624106651	0	364	364	364
Sat Jun 19 14:44:28 2021	1624106668	1	364	365	364
Sat Jun 19 14:44:29 2021	1624106669	0	365	365	365
Sat Jun 19 14:44:34 2021	1624106674	6	360	366	360
Sat Jun 19 14:44:24 2021	1624106664	1	365	366	365
Sat Jun 19 14:44:27 2021	1624106667	0	366	366	365
Sat Jun 19 14:44:12 2021	1624106652	1	366	367	365
Sat Jun 19 14:44:16 2021	1624106656	0	367	367	367
Sat Jun 19 14:44:24 2021	1624106664	0	368	368	368
Sat Jun 19 14:44:25 2021	1624106665	1	369	370	369
Sat Jun 19 14:44:25 2021	1624106665	0	370	370	370
Sat Jun 19 14:44:27 2021	1624106667	0	370	370	370
Sat Jun 19 14:44:26 2021	1624106666	0	371	371	371
Sat Jun 19 14:44:27 2021	1624106667	1	370	371	370
Sat Jun 19 14:44:29 2021	1624106669	0	372	372	371
Sat Jun 19 14:44:10 2021	1624106650	0	372	372	372
Sat Jun 19 14:44:27 2021	1624106667	0	372	372	372
Sat Jun 19 14:44:21 2021	1624106661	0	373	373	373
Sat Jun 19 14:44:26 2021	1624106666	1	373	374	373
Sat Jun 19 14:44:35 2021	1624106675	1	373	374	373
Sat Jun 19 14:44:20 2021	1624106660	0	375	375	375
Sat Jun 19 14:44:23 2021	1624106663	0	375	375	375
Sat Jun 19 14:44:26 2021	1624106666	1	374	375	374
Sat Jun 19 14:44:13 2021	1624106653	0	377	377	377
Sat Jun 19 14:44:35 2021	1624106675	1	376	377	376
Sat Jun 19 14:44:28 2021	1624106668	1	377	378	377
Sat Jun 19 14:44:28 2021	1624106668	0	378	378	378
