Percentage served,Time in ms
0,54.250
1,97.025
2,142.042
3,154.528
4,156.985
5,173.322
6,177.084
7,193.907
8,211.785
9,214.564
10,230.531
11,232.335
12,243.033
13,246.588
14,248.282
15,277.724
16,279.858
17,283.414
18,301.299
19,307.955
20,310.780
21,319.800
22,323.527
23,325.127
24,334.228
25,343.104
26,347.322
27,353.411
28,355.058
29,362.951
30,364.891
31,366.151
32,371.611
33,382.646
34,397.543
35,398.085
36,398.827
37,399.256
38,401.708
39,405.237
40,409.946
41,413.735
42,425.015
43,430.942
44,433.461
45,433.640
46,436.480
47,441.964
48,447.782
49,453.108
50,457.653
51,465.100
52,474.178
53,479.843
54,482.743
55,484.303
56,487.104
57,491.048
58,492.967
59,501.856
60,504.458
61,511.504
62,515.466
63,519.293
64,520.009
65,527.172
66,532.379
67,556.971
68,561.604
69,572.528
70,576.686
71,583.467
72,596.113
73,601.322
74,618.687
75,621.072
76,633.002
77,638.944
78,665.156
79,678.154
80,681.838
81,700.092
82,707.640
83,728.776
84,731.427
85,746.143
86,749.940
87,755.040
88,771.217
89,781.483
90,786.701
91,825.718
92,832.330
93,854.851
94,882.043
95,896.347
96,970.681
97,1031.829
98,1070.038
99,1077.775
100,1289.644
