starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:39:55 2021	1624106395	0	34	34	25
Sat Jun 19 14:39:55 2021	1624106395	1	52	53	52
Sat Jun 19 14:39:55 2021	1624106395	1	96	97	96
Sat Jun 19 14:39:55 2021	1624106395	0	159	159	159
Sat Jun 19 14:39:55 2021	1624106395	3	178	181	178
Sat Jun 19 14:39:55 2021	1624106395	2	215	217	215
Sat Jun 19 14:39:55 2021	1624106395	0	250	250	250
Sat Jun 19 14:39:55 2021	1624106395	1	249	250	249
Sat Jun 19 14:39:55 2021	1624106395	1	257	258	257
Sat Jun 19 14:39:55 2021	1624106395	0	262	262	262
