Percentage served,Time in ms
0,37.040
1,427.653
2,462.333
3,499.561
4,515.991
5,524.715
6,534.193
7,543.697
8,550.020
9,555.721
10,565.945
11,571.776
12,577.417
13,583.009
14,587.969
15,594.793
16,599.800
17,602.120
18,608.361
19,614.363
20,617.936
21,625.735
22,629.692
23,636.416
24,639.888
25,645.608
26,649.623
27,654.457
28,662.121
29,665.360
30,668.750
31,672.133
32,674.861
33,679.308
34,682.996
35,687.563
36,691.142
37,696.336
38,698.653
39,701.976
40,706.415
41,709.957
42,715.376
43,719.945
44,722.630
45,724.863
46,727.190
47,731.521
48,734.591
49,740.515
50,744.102
51,746.172
52,751.265
53,754.918
54,761.214
55,764.244
56,769.111
57,773.855
58,776.649
59,779.661
60,787.470
61,792.062
62,796.224
63,803.625
64,806.496
65,819.549
66,827.362
67,833.687
68,838.172
69,840.986
70,846.723
71,853.479
72,859.440
73,864.866
74,868.948
75,878.289
76,884.276
77,894.383
78,901.388
79,906.750
80,910.971
81,927.744
82,942.572
83,964.392
84,982.228
85,995.316
86,1007.622
87,1022.027
88,1045.890
89,1074.488
90,1098.180
91,1131.210
92,1178.100
93,1208.756
94,1281.588
95,1444.736
96,1484.137
97,6270.983
98,10989.019
99,11276.723
100,11477.031
