starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:39:57 2021	1624106397	0	20	20	20
Sat Jun 19 14:39:56 2021	1624106396	0	20	20	20
Sat Jun 19 14:39:56 2021	1624106396	1	19	20	19
Sat Jun 19 14:39:56 2021	1624106396	1	19	20	19
Sat Jun 19 14:39:57 2021	1624106397	0	20	20	20
Sat Jun 19 14:39:57 2021	1624106397	0	20	20	20
Sat Jun 19 14:39:58 2021	1624106398	1	19	21	19
Sat Jun 19 14:39:57 2021	1624106397	0	21	21	21
Sat Jun 19 14:39:57 2021	1624106397	1	20	21	20
Sat Jun 19 14:39:56 2021	1624106396	1	20	21	20
Sat Jun 19 14:39:58 2021	1624106398	0	21	21	21
Sat Jun 19 14:39:58 2021	1624106398	0	21	21	21
Sat Jun 19 14:39:57 2021	1624106397	2	19	21	19
Sat Jun 19 14:39:57 2021	1624106397	1	20	21	20
Sat Jun 19 14:39:57 2021	1624106397	1	20	21	20
Sat Jun 19 14:39:56 2021	1624106396	0	22	22	22
Sat Jun 19 14:39:57 2021	1624106397	1	21	22	21
Sat Jun 19 14:39:56 2021	1624106396	1	21	22	21
Sat Jun 19 14:39:56 2021	1624106396	2	20	22	20
Sat Jun 19 14:39:56 2021	1624106396	0	22	22	22
Sat Jun 19 14:39:57 2021	1624106397	1	21	22	21
Sat Jun 19 14:39:58 2021	1624106398	0	22	22	22
Sat Jun 19 14:39:57 2021	1624106397	2	20	22	20
Sat Jun 19 14:39:58 2021	1624106398	1	21	22	20
Sat Jun 19 14:39:57 2021	1624106397	0	22	22	20
Sat Jun 19 14:39:57 2021	1624106397	1	21	22	21
Sat Jun 19 14:39:58 2021	1624106398	1	21	22	21
Sat Jun 19 14:39:57 2021	1624106397	1	21	22	21
Sat Jun 19 14:39:58 2021	1624106398	2	21	23	21
Sat Jun 19 14:39:57 2021	1624106397	1	22	23	22
Sat Jun 19 14:39:58 2021	1624106398	0	23	23	23
Sat Jun 19 14:39:58 2021	1624106398	0	23	23	23
Sat Jun 19 14:39:58 2021	1624106398	0	24	24	23
Sat Jun 19 14:39:56 2021	1624106396	1	23	24	23
Sat Jun 19 14:39:58 2021	1624106398	0	24	24	23
Sat Jun 19 14:39:57 2021	1624106397	1	23	24	23
Sat Jun 19 14:39:58 2021	1624106398	1	24	25	24
Sat Jun 19 14:39:58 2021	1624106398	0	25	25	24
Sat Jun 19 14:39:56 2021	1624106396	0	25	25	25
Sat Jun 19 14:39:56 2021	1624106396	0	25	25	24
Sat Jun 19 14:39:56 2021	1624106396	1	24	25	24
Sat Jun 19 14:39:56 2021	1624106396	1	24	25	24
Sat Jun 19 14:39:56 2021	1624106396	0	25	25	25
Sat Jun 19 14:39:57 2021	1624106397	0	25	25	25
Sat Jun 19 14:39:58 2021	1624106398	2	23	25	23
Sat Jun 19 14:39:57 2021	1624106397	2	24	26	24
Sat Jun 19 14:39:57 2021	1624106397	0	26	26	24
Sat Jun 19 14:39:58 2021	1624106398	1	25	26	25
Sat Jun 19 14:39:58 2021	1624106398	0	26	26	26
Sat Jun 19 14:39:57 2021	1624106397	2	25	27	25
Sat Jun 19 14:39:58 2021	1624106398	0	27	27	27
Sat Jun 19 14:39:57 2021	1624106397	0	27	27	25
Sat Jun 19 14:39:56 2021	1624106396	0	28	28	28
Sat Jun 19 14:39:56 2021	1624106396	2	26	28	26
Sat Jun 19 14:39:57 2021	1624106397	2	27	29	27
Sat Jun 19 14:39:57 2021	1624106397	0	29	29	29
Sat Jun 19 14:39:57 2021	1624106397	2	27	29	27
Sat Jun 19 14:39:56 2021	1624106396	0	29	29	29
Sat Jun 19 14:39:56 2021	1624106396	0	29	29	29
Sat Jun 19 14:39:57 2021	1624106397	2	27	30	27
Sat Jun 19 14:39:58 2021	1624106398	0	30	30	30
Sat Jun 19 14:39:58 2021	1624106398	1	29	30	29
Sat Jun 19 14:39:58 2021	1624106398	2	28	30	28
Sat Jun 19 14:39:57 2021	1624106397	0	30	30	30
Sat Jun 19 14:39:58 2021	1624106398	1	30	31	29
Sat Jun 19 14:39:58 2021	1624106398	0	31	31	31
