starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:39:55 2021	1624106395	0	22	22	22
Sat Jun 19 14:39:55 2021	1624106395	0	26	26	26
Sat Jun 19 14:39:55 2021	1624106395	2	30	32	28
Sat Jun 19 14:39:55 2021	1624106395	0	34	34	34
Sat Jun 19 14:39:55 2021	1624106395	1	34	35	34
Sat Jun 19 14:39:55 2021	1624106395	1	35	36	35
Sat Jun 19 14:39:55 2021	1624106395	0	38	38	38
Sat Jun 19 14:39:55 2021	1624106395	1	39	40	39
Sat Jun 19 14:39:55 2021	1624106395	9	32	41	32
Sat Jun 19 14:39:55 2021	1624106395	1	51	52	51
