starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:40:51 2021	1624106451	0	20	20	20
Sat Jun 19 14:40:54 2021	1624106454	1	19	20	19
Sat Jun 19 14:40:50 2021	1624106450	0	20	20	20
Sat Jun 19 14:40:51 2021	1624106451	0	20	20	20
Sat Jun 19 14:40:51 2021	1624106451	0	20	20	20
Sat Jun 19 14:40:53 2021	1624106453	0	20	20	20
Sat Jun 19 14:40:50 2021	1624106450	0	20	20	20
Sat Jun 19 14:40:52 2021	1624106452	0	20	20	20
Sat Jun 19 14:40:51 2021	1624106451	0	20	20	20
Sat Jun 19 14:40:52 2021	1624106452	0	20	20	20
Sat Jun 19 14:40:53 2021	1624106453	0	21	21	21
Sat Jun 19 14:40:52 2021	1624106452	0	21	21	21
Sat Jun 19 14:40:52 2021	1624106452	0	21	21	21
Sat Jun 19 14:40:49 2021	1624106449	1	20	21	20
Sat Jun 19 14:40:53 2021	1624106453	0	21	21	21
Sat Jun 19 14:40:50 2021	1624106450	1	20	21	20
Sat Jun 19 14:40:52 2021	1624106452	1	20	21	20
Sat Jun 19 14:40:53 2021	1624106453	2	19	21	19
Sat Jun 19 14:40:50 2021	1624106450	1	20	21	20
Sat Jun 19 14:40:50 2021	1624106450	0	21	21	21
Sat Jun 19 14:40:53 2021	1624106453	0	21	21	21
Sat Jun 19 14:40:53 2021	1624106453	0	21	21	21
Sat Jun 19 14:40:51 2021	1624106451	0	21	21	21
Sat Jun 19 14:40:50 2021	1624106450	0	21	21	20
Sat Jun 19 14:40:50 2021	1624106450	1	20	21	20
Sat Jun 19 14:40:50 2021	1624106450	1	20	21	20
Sat Jun 19 14:40:51 2021	1624106451	1	20	21	20
Sat Jun 19 14:40:50 2021	1624106450	0	21	21	21
Sat Jun 19 14:40:50 2021	1624106450	1	20	21	20
Sat Jun 19 14:40:51 2021	1624106451	0	21	21	21
Sat Jun 19 14:40:51 2021	1624106451	2	19	21	19
Sat Jun 19 14:40:50 2021	1624106450	0	21	21	21
Sat Jun 19 14:40:52 2021	1624106452	0	21	21	20
Sat Jun 19 14:40:49 2021	1624106449	0	21	21	20
Sat Jun 19 14:40:50 2021	1624106450	1	21	21	20
Sat Jun 19 14:40:48 2021	1624106448	1	20	21	20
Sat Jun 19 14:40:53 2021	1624106453	0	21	21	21
Sat Jun 19 14:40:53 2021	1624106453	1	21	22	20
