Percentage served,Time in ms
0,19.307
1,19.928
2,20.213
3,20.268
4,20.333
5,20.400
6,20.468
7,20.528
8,20.691
9,20.729
10,20.842
11,20.968
12,20.998
13,21.001
14,21.062
15,21.123
16,21.165
17,21.245
18,21.294
19,21.405
20,21.469
21,21.587
22,21.656
23,21.699
24,21.807
25,21.871
26,21.999
27,22.007
28,22.070
29,22.166
30,22.308
31,22.367
32,22.423
33,22.498
34,22.678
35,22.960
36,23.114
37,23.358
38,23.656
39,23.999
40,24.120
41,24.316
42,24.436
43,24.507
44,24.627
45,24.845
46,24.999
47,25.179
48,25.295
49,25.475
50,25.837
51,25.981
52,26.101
53,26.484
54,26.876
55,27.251
56,27.638
57,28.001
58,28.321
59,28.634
60,28.757
61,29.000
62,29.251
63,29.452
64,30.063
65,30.179
66,30.506
67,30.755
68,30.944
69,31.061
70,31.434
71,31.697
72,31.998
73,32.143
74,32.352
75,32.622
76,32.844
77,33.121
78,33.288
79,33.787
80,34.081
81,34.462
82,35.031
83,35.444
84,35.890
85,36.048
86,36.521
87,37.003
88,37.323
89,37.921
90,38.120
91,39.979
92,41.950
93,42.610
94,43.689
95,45.217
96,46.199
97,47.819
98,65.997
99,79.761
100,98.407
