Percentage served,Time in ms
0,26.219
1,114.298
2,146.596
3,171.919
4,201.812
5,220.417
6,225.549
7,239.049
8,254.705
9,261.382
10,267.731
11,284.633
12,290.167
13,293.417
14,298.972
15,306.455
16,313.558
17,315.761
18,322.433
19,329.797
20,339.580
21,355.538
22,357.629
23,360.538
24,370.373
25,375.948
26,380.352
27,382.864
28,384.339
29,387.586
30,393.692
31,399.016
32,400.118
33,403.716
34,407.851
35,409.423
36,412.789
37,418.554
38,423.691
39,427.561
40,434.041
41,437.902
42,444.578
43,447.548
44,452.432
45,453.547
46,462.178
47,472.285
48,477.824
49,482.737
50,486.947
51,494.956
52,499.520
53,500.927
54,506.103
55,513.440
56,523.992
57,529.117
58,534.117
59,537.714
60,545.217
61,547.581
62,557.571
63,562.816
64,569.404
65,577.811
66,588.067
67,601.448
68,606.557
69,614.134
70,622.892
71,631.080
72,637.963
73,652.079
74,656.939
75,667.188
76,677.844
77,687.967
78,697.034
79,713.669
80,728.429
81,738.606
82,749.781
83,782.538
84,798.346
85,821.973
86,831.457
87,856.072
88,882.989
89,907.057
90,941.387
91,972.807
92,1037.526
93,1071.963
94,1140.431
95,1205.549
96,4420.336
97,4868.463
98,5180.673
99,5230.506
100,5250.824
