Percentage served,Time in ms
0,28.194
1,360.788
2,384.471
3,391.101
4,417.833
5,434.904
6,445.816
7,462.689
8,462.886
9,467.207
10,485.825
11,491.195
12,492.305
13,526.113
14,533.144
15,545.193
16,545.515
17,546.016
18,552.895
19,559.344
20,560.908
21,561.937
22,580.613
23,592.081
24,594.640
25,608.757
26,612.676
27,612.946
28,615.615
29,626.786
30,629.024
31,693.043
32,699.537
33,725.348
34,755.250
35,755.455
36,763.760
37,786.941
38,795.161
39,806.792
40,808.903
41,816.983
42,817.363
43,817.951
44,845.514
45,853.823
46,856.809
47,857.810
48,865.757
49,874.953
50,919.377
51,923.829
52,927.151
53,927.193
54,942.118
55,953.242
56,990.933
57,1006.714
58,1034.816
59,1044.698
60,1066.719
61,1067.725
62,1068.715
63,1084.466
64,1086.415
65,1087.393
66,1087.393
67,1087.393
68,1087.414
69,1087.414
70,1087.419
71,1087.419
72,1088.388
73,1090.385
74,1131.836
75,1148.088
76,1149.616
77,1167.192
78,1175.095
79,1211.974
80,1229.215
81,1241.710
82,1267.700
83,1272.639
84,1309.397
85,1348.508
86,1363.052
87,1396.543
88,1659.830
89,1659.920
90,1660.805
91,1660.907
92,1661.836
93,1662.792
94,1662.792
95,1662.811
96,1662.811
97,1663.864
98,1668.820
99,1968.632
100,1968.632
