starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 14:41:16 2021	1624106476	0	19	19	19
Sat Jun 19 14:41:23 2021	1624106483	0	20	20	20
Sat Jun 19 14:41:23 2021	1624106483	0	20	20	20
Sat Jun 19 14:41:26 2021	1624106486	0	20	20	20
Sat Jun 19 14:41:20 2021	1624106480	0	20	20	20
Sat Jun 19 14:41:25 2021	1624106485	0	20	20	20
Sat Jun 19 14:41:18 2021	1624106478	1	19	20	19
Sat Jun 19 14:41:27 2021	1624106487	0	20	20	20
Sat Jun 19 14:41:14 2021	1624106474	1	19	20	19
Sat Jun 19 14:41:21 2021	1624106481	0	20	20	20
Sat Jun 19 14:41:27 2021	1624106487	1	19	20	19
Sat Jun 19 14:41:22 2021	1624106482	1	19	20	19
Sat Jun 19 14:41:24 2021	1624106484	0	20	20	19
Sat Jun 19 14:41:26 2021	1624106486	0	20	20	20
Sat Jun 19 14:41:16 2021	1624106476	0	20	20	20
Sat Jun 19 14:41:15 2021	1624106475	0	20	20	20
Sat Jun 19 14:41:16 2021	1624106476	0	20	20	20
Sat Jun 19 14:41:23 2021	1624106483	1	19	20	19
Sat Jun 19 14:41:21 2021	1624106481	0	20	20	20
Sat Jun 19 14:41:14 2021	1624106474	0	20	20	20
Sat Jun 19 14:41:16 2021	1624106476	0	20	20	20
Sat Jun 19 14:41:16 2021	1624106476	0	20	20	20
Sat Jun 19 14:41:23 2021	1624106483	0	20	20	20
Sat Jun 19 14:41:15 2021	1624106475	0	20	20	20
Sat Jun 19 14:41:27 2021	1624106487	0	20	20	20
Sat Jun 19 14:41:22 2021	1624106482	0	20	20	20
Sat Jun 19 14:41:25 2021	1624106485	0	20	20	20
Sat Jun 19 14:41:23 2021	1624106483	0	20	20	20
Sat Jun 19 14:41:27 2021	1624106487	0	20	20	20
Sat Jun 19 14:41:16 2021	1624106476	1	19	20	19
Sat Jun 19 14:41:24 2021	1624106484	0	20	20	20
Sat Jun 19 14:41:20 2021	1624106480	0	20	20	20
Sat Jun 19 14:41:24 2021	1624106484	0	20	20	20
Sat Jun 19 14:41:17 2021	1624106477	0	20	20	20
Sat Jun 19 14:41:17 2021	1624106477	0	20	20	20
Sat Jun 19 14:41:22 2021	1624106482	0	21	21	21
Sat Jun 19 14:41:16 2021	1624106476	0	21	21	21
Sat Jun 19 14:41:15 2021	1624106475	0	21	21	21
Sat Jun 19 14:41:16 2021	1624106476	1	20	21	20
Sat Jun 19 14:41:26 2021	1624106486	0	21	21	21
Sat Jun 19 14:41:23 2021	1624106483	0	21	21	21
Sat Jun 19 14:41:26 2021	1624106486	1	20	21	20
Sat Jun 19 14:41:20 2021	1624106480	0	21	21	21
Sat Jun 19 14:41:26 2021	1624106486	0	21	21	21
Sat Jun 19 14:41:14 2021	1624106474	0	21	21	21
Sat Jun 19 14:41:15 2021	1624106475	1	20	21	20
Sat Jun 19 14:41:28 2021	1624106488	0	21	21	21
Sat Jun 19 14:41:22 2021	1624106482	1	20	21	20
Sat Jun 19 14:41:18 2021	1624106478	0	21	21	21
Sat Jun 19 14:41:16 2021	1624106476	2	19	21	19
Sat Jun 19 14:41:15 2021	1624106475	0	21	21	21
Sat Jun 19 14:41:22 2021	1624106482	1	20	21	20
Sat Jun 19 14:41:23 2021	1624106483	0	21	21	21
Sat Jun 19 14:41:19 2021	1624106479	0	21	21	21
Sat Jun 19 14:41:24 2021	1624106484	1	20	21	20
Sat Jun 19 14:41:16 2021	1624106476	1	20	21	20
Sat Jun 19 14:41:18 2021	1624106478	0	21	21	21
Sat Jun 19 14:41:19 2021	1624106479	0	21	21	21
Sat Jun 19 14:41:18 2021	1624106478	0	21	21	21
Sat Jun 19 14:41:20 2021	1624106480	1	20	21	20
Sat Jun 19 14:41:25 2021	1624106485	0	21	21	21
Sat Jun 19 14:41:20 2021	1624106480	0	21	21	21
Sat Jun 19 14:41:21 2021	1624106481	1	20	21	20
Sat Jun 19 14:41:19 2021	1624106479	1	20	21	20
Sat Jun 19 14:41:21 2021	1624106481	1	20	21	20
Sat Jun 19 14:41:18 2021	1624106478	0	21	21	21
Sat Jun 19 14:41:18 2021	1624106478	0	21	21	21
Sat Jun 19 14:41:25 2021	1624106485	0	21	21	21
Sat Jun 19 14:41:18 2021	1624106478	0	21	21	21
Sat Jun 19 14:41:19 2021	1624106479	2	19	21	19
Sat Jun 19 14:41:26 2021	1624106486	0	21	21	21
Sat Jun 19 14:41:17 2021	1624106477	0	21	21	21
Sat Jun 19 14:41:22 2021	1624106482	0	21	21	21
Sat Jun 19 14:41:26 2021	1624106486	0	21	21	20
Sat Jun 19 14:41:27 2021	1624106487	0	21	21	21
Sat Jun 19 14:41:16 2021	1624106476	0	21	21	21
Sat Jun 19 14:41:27 2021	1624106487	0	21	21	21
Sat Jun 19 14:41:21 2021	1624106481	1	20	21	20
Sat Jun 19 14:41:17 2021	1624106477	0	21	21	21
Sat Jun 19 14:41:28 2021	1624106488	2	19	21	19
Sat Jun 19 14:41:28 2021	1624106488	1	20	21	20
Sat Jun 19 14:41:14 2021	1624106474	1	20	21	20
Sat Jun 19 14:41:17 2021	1624106477	0	21	21	21
Sat Jun 19 14:41:15 2021	1624106475	1	20	21	19
Sat Jun 19 14:41:21 2021	1624106481	1	20	21	20
Sat Jun 19 14:41:15 2021	1624106475	0	21	21	21
Sat Jun 19 14:41:20 2021	1624106480	0	21	21	21
Sat Jun 19 14:41:17 2021	1624106477	0	21	21	21
Sat Jun 19 14:41:19 2021	1624106479	0	21	21	20
