Percentage served,Time in ms
0,452.434
1,458.165
2,485.685
3,485.685
4,508.668
5,539.471
6,571.973
7,571.973
8,572.302
9,572.376
10,572.965
11,572.965
12,573.258
13,574.144
14,574.924
15,574.924
16,575.065
17,575.878
18,577.558
19,577.558
20,578.526
21,578.717
22,578.811
23,578.811
24,579.049
25,579.642
26,580.334
27,580.334
28,581.280
29,581.743
30,583.551
31,583.551
32,584.192
33,584.907
34,585.876
35,585.876
36,586.594
37,587.431
38,590.983
39,590.983
40,591.993
41,592.024
42,592.981
43,592.981
44,619.795
45,625.291
46,650.813
47,650.813
48,658.309
49,679.019
50,686.893
51,686.893
52,706.923
53,722.384
54,726.006
55,726.006
56,737.401
57,755.677
58,757.923
59,757.923
60,767.625
61,782.641
62,796.558
63,796.558
64,800.872
65,811.693
66,822.104
67,822.104
68,830.007
69,831.295
70,833.251
71,833.251
72,835.555
73,840.613
74,841.530
75,841.530
76,848.629
77,863.713
78,868.286
79,868.286
80,868.541
81,870.047
82,905.071
83,905.071
84,916.183
85,935.028
86,937.520
87,937.520
88,954.764
89,962.449
90,963.982
91,963.982
92,965.490
93,984.744
94,993.794
95,993.794
96,1030.932
97,1271.876
98,1294.016
99,1294.016
100,1294.016
