starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:38:28 2021	1624135108	29	30	60	29
Sat Jun 19 22:38:28 2021	1624135108	26	34	60	33
Sat Jun 19 22:38:23 2021	1624135103	29	41	70	40
Sat Jun 19 22:38:28 2021	1624135108	26	79	105	78
Sat Jun 19 22:38:28 2021	1624135108	23	129	152	129
Sat Jun 19 22:38:28 2021	1624135108	30	141	171	141
Sat Jun 19 22:38:23 2021	1624135103	29	264	293	0
Sat Jun 19 22:38:27 2021	1624135107	33	279	312	278
Sat Jun 19 22:38:22 2021	1624135102	24	788	812	787
Sat Jun 19 22:38:25 2021	1624135105	1085	785	1870	779
