Percentage served,Time in ms
0,115.371
1,115.371
2,115.371
3,127.196
4,127.196
5,127.196
6,127.196
7,127.196
8,183.019
9,183.019
10,183.019
11,183.019
12,183.019
13,202.439
14,202.439
15,202.439
16,202.439
17,202.439
18,236.011
19,236.011
20,236.011
21,236.011
22,236.011
23,253.550
24,253.550
25,253.550
26,253.550
27,253.550
28,302.838
29,302.838
30,302.838
31,302.838
32,302.838
33,315.310
34,315.310
35,315.310
36,315.310
37,315.310
38,332.723
39,332.723
40,332.723
41,332.723
42,332.723
43,358.851
44,358.851
45,358.851
46,358.851
47,358.851
48,363.169
49,363.169
50,363.169
51,363.169
52,363.169
53,387.320
54,387.320
55,387.320
56,387.320
57,387.320
58,391.120
59,391.120
60,391.120
61,391.120
62,391.120
63,420.453
64,420.453
65,420.453
66,420.453
67,420.453
68,433.612
69,433.612
70,433.612
71,433.612
72,433.612
73,445.357
74,445.357
75,445.357
76,445.357
77,445.357
78,448.688
79,448.688
80,448.688
81,448.688
82,448.688
83,451.071
84,451.071
85,451.071
86,451.071
87,451.071
88,453.237
89,453.237
90,453.237
91,453.237
92,453.237
93,465.645
94,465.645
95,465.645
96,465.645
97,465.645
98,1806275048.672
99,1806275048.672
100,465.645
