starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:38:40 2021	1624135120	29	208	237	207
Sat Jun 19 22:38:40 2021	1624135120	32	209	240	208
Sat Jun 19 22:38:40 2021	1624135120	28	212	241	212
Sat Jun 19 22:38:40 2021	1624135120	28	225	253	224
Sat Jun 19 22:38:40 2021	1624135120	28	235	263	235
Sat Jun 19 22:38:40 2021	1624135120	30	261	291	261
Sat Jun 19 22:38:40 2021	1624135120	27	267	294	266
Sat Jun 19 22:38:40 2021	1624135120	30	264	294	264
Sat Jun 19 22:38:40 2021	1624135120	33	263	295	263
Sat Jun 19 22:38:40 2021	1624135120	30	287	317	287
Sat Jun 19 22:38:40 2021	1624135120	27	296	323	295
Sat Jun 19 22:38:40 2021	1624135120	29	324	353	323
Sat Jun 19 22:38:40 2021	1624135120	30	353	383	353
Sat Jun 19 22:38:39 2021	1624135119	27	384	411	384
Sat Jun 19 22:38:39 2021	1624135119	30	411	441	411
Sat Jun 19 22:38:39 2021	1624135119	32	441	473	441
Sat Jun 19 22:38:39 2021	1624135119	29	473	501	473
Sat Jun 19 22:38:39 2021	1624135119	26	501	527	501
Sat Jun 19 22:38:39 2021	1624135119	25	527	552	527
Sat Jun 19 22:38:39 2021	1624135119	27	1077	1105	526
