starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:38:37 2021	1624135117	32	151	183	88
Sat Jun 19 22:38:37 2021	1624135117	30	183	213	120
Sat Jun 19 22:38:37 2021	1624135117	27	214	241	150
Sat Jun 19 22:38:37 2021	1624135117	26	241	268	178
Sat Jun 19 22:38:37 2021	1624135117	24	262	287	262
Sat Jun 19 22:38:37 2021	1624135117	27	260	287	205
Sat Jun 19 22:38:37 2021	1624135117	31	259	290	232
Sat Jun 19 22:38:37 2021	1624135117	30	261	290	175
Sat Jun 19 22:38:37 2021	1624135117	28	264	293	147
Sat Jun 19 22:38:37 2021	1624135117	26	267	293	90
Sat Jun 19 22:38:37 2021	1624135117	30	263	293	116
Sat Jun 19 22:38:37 2021	1624135117	27	268	296	268
Sat Jun 19 22:38:37 2021	1624135117	32	269	300	205
Sat Jun 19 22:38:37 2021	1624135117	31	271	302	237
Sat Jun 19 22:38:38 2021	1624135118	29	314	344	313
Sat Jun 19 22:38:38 2021	1624135118	27	377	405	373
Sat Jun 19 22:38:37 2021	1624135117	21	412	433	156
Sat Jun 19 22:38:38 2021	1624135118	34	419	452	418
Sat Jun 19 22:38:37 2021	1624135117	29	432	462	431
Sat Jun 19 22:38:37 2021	1624135117	31	484	514	484
