Percentage served,Time in ms
0,84.103
1,107.341
2,118.135
3,118.135
4,145.714
5,146.581
6,148.002
7,148.002
8,149.302
9,173.479
10,179.810
11,179.810
12,184.386
13,191.723
14,197.109
15,197.109
16,198.923
17,216.418
18,216.702
19,216.702
20,217.073
21,222.176
22,225.100
23,225.100
24,235.466
25,251.121
26,252.632
27,252.632
28,255.558
29,260.073
30,263.492
31,263.492
32,264.582
33,266.231
34,268.139
35,268.139
36,272.732
37,276.378
38,278.671
39,278.671
40,281.476
41,281.992
42,283.342
43,283.342
44,283.485
45,284.468
46,284.979
47,284.979
48,286.849
49,297.563
50,302.602
51,302.602
52,309.083
53,310.580
54,315.298
55,315.298
56,316.138
57,319.266
58,323.468
59,323.468
60,323.924
61,328.892
62,331.951
63,331.951
64,341.460
65,345.859
66,352.068
67,352.068
68,352.492
69,355.410
70,362.532
71,362.532
72,365.752
73,367.828
74,369.515
75,369.515
76,370.707
77,374.512
78,374.620
79,374.620
80,381.000
81,381.436
82,406.172
83,406.172
84,409.591
85,433.972
86,452.942
87,452.942
88,469.952
89,492.257
90,506.668
91,506.668
92,512.869
93,530.560
94,567.093
95,567.093
96,567.248
97,587.005
98,2548.254
99,2548.254
100,2548.254
