Percentage served,Time in ms
0,135.981
1,140.862
2,142.496
3,142.496
4,143.110
5,144.746
6,145.294
7,145.294
8,145.622
9,146.387
10,147.760
11,147.760
12,160.579
13,162.252
14,170.522
15,170.522
16,180.543
17,191.911
18,203.579
19,203.579
20,211.393
21,214.446
22,221.542
23,221.542
24,232.688
25,234.309
26,273.314
27,273.314
28,296.002
29,307.412
30,322.999
31,322.999
32,359.351
33,370.274
34,372.928
35,372.928
36,382.352
37,385.910
38,387.152
39,387.152
40,387.531
41,391.291
42,403.532
43,403.532
44,462.733
45,494.896
46,508.533
47,508.533
48,509.256
49,514.706
50,517.025
51,517.025
52,517.408
53,520.453
54,533.131
55,533.131
56,536.343
57,537.459
58,537.567
59,537.567
60,539.241
61,555.923
62,556.284
63,556.284
64,561.682
65,564.002
66,567.384
67,567.384
68,579.091
69,609.594
70,622.393
71,622.393
72,635.027
73,636.559
74,649.984
75,649.984
76,660.818
77,672.729
78,677.200
79,677.200
80,677.281
81,680.657
82,695.846
83,695.846
84,723.511
85,724.704
86,751.151
87,751.151
88,754.291
89,772.900
90,829.593
91,829.593
92,830.315
93,840.660
94,840.904
95,840.904
96,847.005
97,856.900
98,3092.090
99,3092.090
100,3092.090
