Percentage served,Time in ms
0,385.892
1,385.892
2,385.892
3,396.291
4,396.291
5,396.291
6,396.291
7,396.291
8,426.475
9,426.475
10,426.475
11,426.475
12,426.475
13,438.484
14,438.484
15,438.484
16,438.484
17,438.484
18,455.039
19,455.039
20,455.039
21,455.039
22,455.039
23,462.813
24,462.813
25,462.813
26,462.813
27,462.813
28,484.738
29,484.738
30,484.738
31,484.738
32,484.738
33,504.454
34,504.454
35,504.454
36,504.454
37,504.454
38,510.399
39,510.399
40,510.399
41,510.399
42,510.399
43,512.215
44,512.215
45,512.215
46,512.215
47,512.215
48,546.886
49,546.886
50,546.886
51,546.886
52,546.886
53,549.207
54,549.207
55,549.207
56,549.207
57,549.207
58,576.985
59,576.985
60,576.985
61,576.985
62,576.985
63,608.539
64,608.539
65,608.539
66,608.539
67,608.539
68,626.234
69,626.234
70,626.234
71,626.234
72,626.234
73,684.457
74,684.457
75,684.457
76,684.457
77,684.457
78,1010.015
79,1010.015
80,1010.015
81,1010.015
82,1010.015
83,1057.597
84,1057.597
85,1057.597
86,1057.597
87,1057.597
88,1065.471
89,1065.471
90,1065.471
91,1065.471
92,1065.471
93,1096.162
94,1096.162
95,1096.162
96,1096.162
97,1096.162
98,0.000
99,0.000
100,1096.162
