Percentage served,Time in ms
0,566.271
1,573.938
2,575.063
3,577.028
4,579.353
5,591.142
6,593.834
7,598.309
8,598.356
9,598.825
10,598.938
11,599.793
12,601.106
13,601.842
14,609.364
15,612.741
16,613.862
17,656.455
18,784.982
19,785.429
20,832.572
21,845.152
22,863.594
23,893.457
24,901.409
25,920.649
26,922.456
27,929.139
28,929.582
29,933.396
30,958.970
31,963.146
32,966.558
33,969.790
34,970.236
35,982.224
36,991.384
37,1014.832
38,1017.702
39,1018.351
40,1031.019
41,1031.732
42,1062.131
43,1074.131
44,1092.515
45,1093.708
46,1128.979
47,1149.893
48,1186.409
49,1192.222
50,1202.728
51,1266.096
52,1284.488
53,1314.877
54,1353.980
55,1417.083
56,1446.120
57,1506.132
58,1523.607
59,1527.085
60,1545.518
61,1551.964
62,1554.958
63,1560.891
64,1595.170
65,1661.549
66,1662.950
67,1663.756
68,1663.860
69,1664.015
70,1664.040
71,1664.234
72,1665.406
73,1665.543
74,1666.240
75,1670.152
76,1690.231
77,1691.331
78,1692.376
79,1693.623
80,1694.186
81,1699.204
82,1699.525
83,1699.681
84,1705.594
85,1706.192
86,1707.224
87,1707.536
88,1708.607
89,1708.950
90,1709.333
91,1709.412
92,1709.623
93,1709.919
94,1710.434
95,1710.738
96,1711.617
97,1712.054
98,1713.793
99,1713.970
100,1713.970
