Percentage served,Time in ms
0,3.000
1,3.975
2,3.999
3,3.999
4,4.129
5,4.570
6,4.985
7,4.985
8,5.972
9,5.998
10,6.001
11,6.001
12,6.031
13,6.994
14,7.022
15,7.022
16,7.027
17,7.120
18,7.135
19,7.135
20,7.480
21,7.970
22,8.344
23,8.344
24,8.970
25,9.029
26,9.107
27,9.107
28,9.230
29,11.032
30,11.763
31,11.763
32,11.969
33,16.972
34,17.759
35,17.759
36,18.023
37,18.030
38,22.549
39,22.549
40,25.924
41,29.007
42,29.911
43,29.911
44,31.338
45,32.630
46,34.673
47,34.673
48,36.359
49,40.643
50,41.784
51,41.784
52,46.712
53,49.284
54,52.914
55,52.914
56,56.135
57,58.637
58,59.151
59,59.151
60,66.798
61,70.499
62,96.963
63,96.963
64,107.248
65,108.787
66,119.310
67,119.310
68,125.172
69,140.926
70,169.597
71,169.597
72,170.661
73,174.909
74,191.094
75,191.094
76,192.397
77,207.637
78,221.216
79,221.216
80,248.937
81,271.811
82,351.171
83,351.171
84,374.024
85,378.809
86,460.157
87,460.157
88,489.072
89,502.671
90,669.635
91,669.635
92,902.509
93,912.180
94,980.542
95,980.542
96,1008.747
97,1009.121
98,1227.936
99,1227.936
100,1227.936
