starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:28:04 2021	1624134484	0	13	13	13
Sat Jun 19 22:28:04 2021	1624134484	0	13	13	12
Sat Jun 19 22:28:04 2021	1624134484	0	13	13	13
Sat Jun 19 22:28:04 2021	1624134484	0	15	15	15
Sat Jun 19 22:28:04 2021	1624134484	1	15	16	15
Sat Jun 19 22:28:04 2021	1624134484	0	26	26	26
Sat Jun 19 22:28:04 2021	1624134484	1	27	28	27
Sat Jun 19 22:28:04 2021	1624134484	0	42	42	41
Sat Jun 19 22:28:04 2021	1624134484	0	42	43	42
Sat Jun 19 22:28:04 2021	1624134484	0	44	44	44
Sat Jun 19 22:28:04 2021	1624134484	0	46	46	45
Sat Jun 19 22:28:04 2021	1624134484	0	63	63	63
Sat Jun 19 22:28:04 2021	1624134484	1	74	75	70
Sat Jun 19 22:28:04 2021	1624134484	0	80	80	79
Sat Jun 19 22:28:04 2021	1624134484	0	80	80	80
Sat Jun 19 22:28:04 2021	1624134484	0	82	82	82
Sat Jun 19 22:28:04 2021	1624134484	1	86	87	83
Sat Jun 19 22:28:04 2021	1624134484	0	97	97	97
Sat Jun 19 22:28:04 2021	1624134484	1	96	97	94
Sat Jun 19 22:28:04 2021	1624134484	0	97	97	97
Sat Jun 19 22:28:04 2021	1624134484	1	97	97	96
Sat Jun 19 22:28:16 2021	1624134496	0	224	224	224
Sat Jun 19 22:28:16 2021	1624134496	1	224	225	224
Sat Jun 19 22:28:09 2021	1624134489	5	661	666	660
Sat Jun 19 22:28:08 2021	1624134488	1	747	748	747
Sat Jun 19 22:28:08 2021	1624134488	0	833	833	832
Sat Jun 19 22:28:08 2021	1624134488	0	1162	1162	1161
Sat Jun 19 22:28:14 2021	1624134494	0	1964	1964	1964
Sat Jun 19 22:28:14 2021	1624134494	1	1993	1994	1993
Sat Jun 19 22:28:14 2021	1624134494	0	2004	2004	2004
Sat Jun 19 22:28:14 2021	1624134494	2	2008	2010	2008
Sat Jun 19 22:28:04 2021	1624134484	0	4426	4426	4426
Sat Jun 19 22:28:04 2021	1624134484	0	4439	4439	4439
Sat Jun 19 22:28:04 2021	1624134484	1	4451	4452	4451
Sat Jun 19 22:28:04 2021	1624134484	0	4680	4680	4680
Sat Jun 19 22:28:09 2021	1624134489	0	4705	4705	4703
Sat Jun 19 22:28:04 2021	1624134484	0	4707	4707	4707
Sat Jun 19 22:28:04 2021	1624134484	0	4709	4709	4709
Sat Jun 19 22:28:09 2021	1624134489	2	4736	4738	4736
Sat Jun 19 22:28:09 2021	1624134489	1	4789	4790	4788
Sat Jun 19 22:28:09 2021	1624134489	3	4820	4823	4820
Sat Jun 19 22:28:09 2021	1624134489	1	4933	4934	4933
Sat Jun 19 22:28:04 2021	1624134484	0	4990	4990	4988
Sat Jun 19 22:28:04 2021	1624134484	0	5008	5008	5008
Sat Jun 19 22:28:04 2021	1624134484	1	5030	5031	5030
Sat Jun 19 22:28:04 2021	1624134484	1	5100	5101	5100
Sat Jun 19 22:28:04 2021	1624134484	1	5115	5116	5115
Sat Jun 19 22:27:59 2021	1624134479	1	5127	5128	5121
Sat Jun 19 22:28:04 2021	1624134484	1	5150	5151	5150
Sat Jun 19 22:28:04 2021	1624134484	1	5184	5185	5183
Sat Jun 19 22:28:04 2021	1624134484	0	5201	5201	5200
Sat Jun 19 22:28:04 2021	1624134484	0	5236	5236	5212
Sat Jun 19 22:28:09 2021	1624134489	0	5262	5262	5262
Sat Jun 19 22:28:04 2021	1624134484	1	5282	5283	5282
Sat Jun 19 22:28:04 2021	1624134484	1	5286	5287	5286
Sat Jun 19 22:28:09 2021	1624134489	1	5294	5295	5294
Sat Jun 19 22:28:04 2021	1624134484	0	5301	5301	5301
Sat Jun 19 22:28:04 2021	1624134484	1	5513	5514	5513
Sat Jun 19 22:28:04 2021	1624134484	1	5516	5517	5515
Sat Jun 19 22:28:09 2021	1624134489	1	6368	6369	6368
Sat Jun 19 22:28:09 2021	1624134489	1	6369	6370	6368
Sat Jun 19 22:28:09 2021	1624134489	1	6378	6379	6378
Sat Jun 19 22:28:14 2021	1624134494	1	6411	6412	6411
Sat Jun 19 22:28:14 2021	1624134494	1	6423	6424	6423
Sat Jun 19 22:28:09 2021	1624134489	0	6488	6488	6487
Sat Jun 19 22:28:14 2021	1624134494	0	6554	6554	6554
Sat Jun 19 22:28:09 2021	1624134489	1	6568	6569	6568
Sat Jun 19 22:28:09 2021	1624134489	1	6572	6573	6572
Sat Jun 19 22:28:09 2021	1624134489	0	6599	6599	6599
Sat Jun 19 22:28:09 2021	1624134489	1	6598	6599	6598
Sat Jun 19 22:28:09 2021	1624134489	1	6609	6610	6609
Sat Jun 19 22:28:09 2021	1624134489	0	6611	6611	6611
Sat Jun 19 22:28:09 2021	1624134489	0	6654	6654	6653
Sat Jun 19 22:28:09 2021	1624134489	7	6719	6726	6719
Sat Jun 19 22:28:09 2021	1624134489	0	6800	6800	6800
