Percentage served,Time in ms
0,18.188
1,21.156
2,24.162
3,24.162
4,43.245
5,60.647
6,77.273
7,77.273
8,89.419
9,92.877
10,97.377
11,97.377
12,124.693
13,144.769
14,181.326
15,181.326
16,196.598
17,197.031
18,198.031
19,198.031
20,230.678
21,230.678
22,231.682
23,231.682
24,304.856
25,305.676
26,308.903
27,308.903
28,329.781
29,342.095
30,365.216
31,365.216
32,396.879
33,398.395
34,417.726
35,417.726
36,484.588
37,489.310
38,492.811
39,492.811
40,521.661
41,556.514
42,601.908
43,601.908
44,624.280
45,660.692
46,669.056
47,669.056
48,669.151
49,674.855
50,710.083
51,710.083
52,753.431
53,804.946
54,809.830
55,809.830
56,838.008
57,946.340
58,991.559
59,991.559
60,1000.686
61,1037.692
62,1066.212
63,1066.212
64,1104.739
65,1174.875
66,1199.178
67,1199.178
68,1213.338
69,1256.603
70,1276.936
71,1276.936
72,1347.140
73,1382.420
74,1430.797
75,1430.797
76,1459.914
77,1486.340
78,1504.435
79,1504.435
80,1512.482
81,1518.703
82,1555.245
83,1555.245
84,1560.951
85,1568.196
86,1574.295
87,1574.295
88,1595.715
89,1605.646
90,1623.947
91,1623.947
92,1626.117
93,1634.033
94,1758.039
95,1758.039
96,1848.921
97,1885.281
98,1954.375
99,1954.375
100,1954.375
