starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:27:04 2021	1624134424	1	17	18	5
Sat Jun 19 22:27:04 2021	1624134424	0	42	42	42
Sat Jun 19 22:27:04 2021	1624134424	0	51	51	50
Sat Jun 19 22:27:04 2021	1624134424	0	52	52	51
Sat Jun 19 22:27:04 2021	1624134424	0	57	57	57
Sat Jun 19 22:27:04 2021	1624134424	0	61	61	61
Sat Jun 19 22:27:04 2021	1624134424	5	61	66	61
Sat Jun 19 22:27:04 2021	1624134424	0	338	338	338
Sat Jun 19 22:27:04 2021	1624134424	1	339	340	339
Sat Jun 19 22:27:04 2021	1624134424	0	342	342	341
Sat Jun 19 22:27:04 2021	1624134424	1	342	343	342
Sat Jun 19 22:27:04 2021	1624134424	0	344	344	344
Sat Jun 19 22:27:04 2021	1624134424	0	1711	1711	1711
Sat Jun 19 22:27:04 2021	1624134424	0	1714	1714	1713
Sat Jun 19 22:27:04 2021	1624134424	0	1714	1714	1714
Sat Jun 19 22:27:04 2021	1624134424	1	1716	1717	1716
Sat Jun 19 22:27:04 2021	1624134424	0	2023	2023	2022
Sat Jun 19 22:27:04 2021	1624134424	0	2024	2024	2023
Sat Jun 19 22:27:04 2021	1624134424	1	2026	2027	2025
Sat Jun 19 22:27:08 2021	1624134428	0	2082	2082	2082
Sat Jun 19 22:27:04 2021	1624134424	0	2094	2094	2094
Sat Jun 19 22:27:04 2021	1624134424	1	2094	2095	2094
Sat Jun 19 22:27:08 2021	1624134428	0	2172	2172	2172
Sat Jun 19 22:27:06 2021	1624134426	1	2218	2219	2218
Sat Jun 19 22:27:08 2021	1624134428	1	2268	2269	2268
Sat Jun 19 22:27:06 2021	1624134426	1	2287	2288	2286
Sat Jun 19 22:27:06 2021	1624134426	1	2290	2291	2289
Sat Jun 19 22:27:08 2021	1624134428	1	2299	2300	2299
Sat Jun 19 22:27:05 2021	1624134425	0	2561	2561	2561
Sat Jun 19 22:27:05 2021	1624134425	0	2593	2593	2591
Sat Jun 19 22:27:05 2021	1624134425	1	2601	2602	2601
Sat Jun 19 22:27:05 2021	1624134425	1	2602	2603	2602
Sat Jun 19 22:27:08 2021	1624134428	0	3765	3765	3765
Sat Jun 19 22:27:08 2021	1624134428	0	3796	3796	3796
Sat Jun 19 22:27:08 2021	1624134428	0	3898	3898	3898
Sat Jun 19 22:27:08 2021	1624134428	0	3909	3909	3909
Sat Jun 19 22:27:04 2021	1624134424	0	3933	3933	3933
Sat Jun 19 22:27:04 2021	1624134424	0	3964	3964	3962
Sat Jun 19 22:27:04 2021	1624134424	1	3972	3973	3972
Sat Jun 19 22:27:04 2021	1624134424	0	3974	3974	3974
Sat Jun 19 22:27:04 2021	1624134424	1	3974	3975	3973
Sat Jun 19 22:27:08 2021	1624134428	9	3999	4008	3999
Sat Jun 19 22:27:04 2021	1624134424	0	4216	4216	4216
Sat Jun 19 22:27:04 2021	1624134424	0	4240	4240	4240
Sat Jun 19 22:27:04 2021	1624134424	0	4245	4245	4245
Sat Jun 19 22:27:04 2021	1624134424	0	4255	4255	4254
Sat Jun 19 22:27:04 2021	1624134424	0	4266	4266	4266
Sat Jun 19 22:27:04 2021	1624134424	0	4266	4266	4266
Sat Jun 19 22:27:06 2021	1624134426	1	4324	4325	4324
Sat Jun 19 22:27:06 2021	1624134426	1	4349	4350	4349
