Percentage served,Time in ms
0,98.000
1,98.000
2,98.000
3,98.000
4,98.000
5,106.916
6,106.916
7,106.916
8,106.916
9,106.916
10,106.916
11,106.916
12,106.916
13,106.916
14,106.916
15,204.921
16,204.921
17,204.921
18,204.921
19,204.921
20,204.921
21,204.921
22,204.921
23,204.921
24,204.921
25,329.449
26,329.449
27,329.449
28,329.449
29,329.449
30,329.449
31,329.449
32,329.449
33,329.449
34,329.449
35,330.450
36,330.450
37,330.450
38,330.450
39,330.450
40,330.450
41,330.450
42,330.450
43,330.450
44,330.450
45,442.606
46,442.606
47,442.606
48,442.606
49,442.606
50,442.606
51,442.606
52,442.606
53,442.606
54,442.606
55,443.597
56,443.597
57,443.597
58,443.597
59,443.597
60,443.597
61,443.597
62,443.597
63,443.597
64,443.597
65,561.134
66,561.134
67,561.134
68,561.134
69,561.134
70,561.134
71,561.134
72,561.134
73,561.134
74,561.134
75,665.139
76,665.139
77,665.139
78,665.139
79,665.139
80,665.139
81,665.139
82,665.139
83,665.139
84,665.139
85,722.157
86,722.157
87,722.157
88,722.157
89,722.157
90,722.157
91,722.157
92,722.157
93,722.157
94,722.157
95,0.000
96,0.000
97,0.000
98,0.000
99,0.000
100,722.157
