Percentage served,Time in ms
0,4.993
1,6.993
2,8.998
3,16.209
4,17.207
5,65.111
6,69.109
7,69.110
8,70.109
9,71.109
10,71.109
11,72.110
12,169.632
13,178.620
14,301.685
15,302.684
16,303.685
17,572.034
18,655.588
19,1511.073
20,1520.411
21,1575.395
22,1896.332
23,2050.302
24,2060.502
25,2063.511
26,2132.861
27,2141.829
28,2143.824
29,2144.944
30,2160.162
31,2162.357
32,2164.357
33,2165.357
34,2171.499
35,2190.726
36,2191.059
37,2193.644
38,2199.725
39,2211.184
40,2220.127
41,2221.399
42,2223.400
43,2225.491
44,2226.077
45,2255.718
46,2275.310
47,2293.728
48,2441.765
49,2442.759
50,2519.474
51,2565.896
52,2593.216
53,2606.994
54,2711.501
55,2712.496
56,2712.498
57,3048.910
58,3049.907
59,3050.905
60,3054.241
61,3060.875
62,3062.880
63,3069.265
64,3103.896
65,3104.870
66,3104.897
67,3111.897
68,3112.864
69,3115.897
70,3119.921
71,3124.899
72,3252.767
73,3434.495
74,3441.898
75,3444.918
76,3451.089
77,3463.037
78,3470.130
79,3471.581
80,3472.727
81,3484.567
82,3502.945
83,3506.046
84,3512.282
85,3516.934
86,3630.195
87,3650.723
88,3669.926
89,3671.021
90,3722.701
91,3724.713
92,3729.626
93,3737.621
94,3737.621
95,3949.771
96,3953.885
97,4184.453
98,4819.009
99,5247.626
100,5247.626
