Percentage served,Time in ms
0,13.009
1,13.016
2,13.123
3,13.123
4,15.009
5,16.012
6,26.008
7,26.008
8,28.037
9,42.415
10,42.621
11,42.621
12,44.424
13,46.417
14,63.068
15,63.068
16,75.361
17,80.386
18,80.491
19,80.491
20,82.486
21,87.397
22,97.383
23,97.383
24,97.396
25,97.400
26,97.405
27,97.405
28,223.518
29,224.518
30,666.051
31,666.051
32,747.541
33,832.508
34,1161.783
35,1161.783
36,1964.238
37,1993.671
38,2003.674
39,2003.674
40,2009.622
41,4426.245
42,4439.244
43,4439.244
44,4452.224
45,4680.072
46,4704.976
47,4704.976
48,4707.489
49,4709.466
50,4738.418
51,4738.418
52,4789.959
53,4823.358
54,4934.274
55,4934.274
56,4990.386
57,5008.094
58,5031.450
59,5031.450
60,5101.373
61,5116.276
62,5128.162
63,5128.162
64,5151.473
65,5185.349
66,5201.364
67,5201.364
68,5236.334
69,5262.297
70,5283.151
71,5283.151
72,5287.154
73,5294.759
74,5301.027
75,5301.027
76,5513.628
77,5516.643
78,6369.365
79,6369.365
80,6370.373
81,6379.402
82,6412.138
83,6412.138
84,6423.545
85,6488.139
86,6553.526
87,6553.526
88,6569.370
89,6573.116
90,6598.858
91,6598.858
92,6598.882
93,6609.888
94,6610.859
95,6610.859
96,6654.345
97,6726.432
98,6799.769
99,6799.769
100,6799.769
