starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:26:45 2021	1624134405	0	30	30	18
Sat Jun 19 22:26:45 2021	1624134405	1	86	87	86
Sat Jun 19 22:26:45 2021	1624134405	1	87	88	86
Sat Jun 19 22:26:45 2021	1624134405	1	100	101	100
Sat Jun 19 22:26:45 2021	1624134405	1	103	104	103
Sat Jun 19 22:26:45 2021	1624134405	1	105	106	105
Sat Jun 19 22:26:45 2021	1624134405	0	127	127	126
Sat Jun 19 22:26:45 2021	1624134405	2	131	133	131
Sat Jun 19 22:26:45 2021	1624134405	1	135	136	135
Sat Jun 19 22:26:52 2021	1624134412	0	198	198	198
Sat Jun 19 22:26:45 2021	1624134405	0	199	199	197
Sat Jun 19 22:26:45 2021	1624134405	1	202	203	202
Sat Jun 19 22:26:52 2021	1624134412	0	685	685	685
Sat Jun 19 22:26:52 2021	1624134412	0	785	785	785
Sat Jun 19 22:26:52 2021	1624134412	0	800	800	799
Sat Jun 19 22:26:52 2021	1624134412	1	875	876	875
Sat Jun 19 22:26:52 2021	1624134412	1	884	885	884
Sat Jun 19 22:26:52 2021	1624134412	0	899	899	899
Sat Jun 19 22:26:48 2021	1624134408	0	1467	1467	1464
Sat Jun 19 22:26:48 2021	1624134408	0	1527	1527	1527
Sat Jun 19 22:26:47 2021	1624134407	0	1843	1843	1843
Sat Jun 19 22:26:50 2021	1624134410	1	1885	1886	1885
Sat Jun 19 22:26:45 2021	1624134405	0	1901	1901	1901
Sat Jun 19 22:26:47 2021	1624134407	1	1905	1906	1905
Sat Jun 19 22:26:47 2021	1624134407	0	1914	1914	1914
Sat Jun 19 22:26:45 2021	1624134405	0	1972	1972	1972
Sat Jun 19 22:26:47 2021	1624134407	0	1977	1977	1977
Sat Jun 19 22:26:50 2021	1624134410	0	1984	1984	1984
Sat Jun 19 22:26:45 2021	1624134405	0	1998	1998	1998
Sat Jun 19 22:26:45 2021	1624134405	0	2022	2022	2021
Sat Jun 19 22:26:45 2021	1624134405	1	2044	2045	2044
Sat Jun 19 22:26:45 2021	1624134405	0	2092	2092	2079
Sat Jun 19 22:26:45 2021	1624134405	0	2115	2115	2115
Sat Jun 19 22:26:45 2021	1624134405	1	2142	2143	2142
Sat Jun 19 22:26:47 2021	1624134407	1	2246	2247	2246
Sat Jun 19 22:26:50 2021	1624134410	0	2250	2250	2250
Sat Jun 19 22:26:52 2021	1624134412	0	2250	2250	2249
Sat Jun 19 22:26:47 2021	1624134407	1	2321	2322	2321
Sat Jun 19 22:26:49 2021	1624134409	0	2372	2372	2372
Sat Jun 19 22:26:47 2021	1624134407	1	2387	2388	2387
Sat Jun 19 22:26:47 2021	1624134407	0	2392	2392	2392
Sat Jun 19 22:26:45 2021	1624134405	1	2422	2423	2422
Sat Jun 19 22:26:49 2021	1624134409	1	2434	2435	2434
Sat Jun 19 22:26:45 2021	1624134405	0	2450	2450	2449
Sat Jun 19 22:26:49 2021	1624134409	1	2470	2471	2470
Sat Jun 19 22:26:49 2021	1624134409	1	2532	2533	2531
Sat Jun 19 22:26:52 2021	1624134412	0	2538	2538	2538
Sat Jun 19 22:26:50 2021	1624134410	1	2663	2663	2663
Sat Jun 19 22:26:49 2021	1624134409	0	2720	2720	2719
Sat Jun 19 22:26:49 2021	1624134409	0	3074	3074	3074
