Percentage served,Time in ms
0,7.969
1,8.968
2,30.999
3,32.001
4,36.000
5,36.031
6,37.000
7,37.000
8,37.032
9,38.000
10,567.169
11,574.176
12,574.205
13,574.205
14,574.209
15,575.206
16,575.207
17,576.200
18,576.202
19,580.198
20,975.507
21,1122.581
22,1393.468
23,1935.051
24,2142.627
25,2144.628
26,2264.834
27,2275.833
28,2276.718
29,2290.835
30,2675.304
31,2811.682
32,3015.087
33,3017.971
34,3018.086
35,3028.102
36,3029.087
37,3036.108
38,3037.114
39,3038.101
40,3040.061
41,3045.228
42,3047.099
43,3054.092
44,3054.103
45,3062.131
46,3459.370
47,3470.458
48,3473.369
49,3473.462
50,3478.464
51,3481.458
52,3481.905
53,3482.885
54,3482.906
55,3484.496
56,3485.456
57,3491.747
58,3497.880
59,3505.470
60,3505.697
61,3506.507
62,3506.691
63,3507.692
64,3507.701
65,3515.171
66,3522.696
67,4013.618
68,4013.664
69,4020.703
70,4021.655
71,4043.679
72,4043.793
73,4070.143
74,4072.113
75,4085.143
76,4086.151
77,4096.150
78,4096.939
79,4109.959
80,4110.960
81,4120.050
82,4121.374
83,4134.375
84,4136.375
85,4136.472
86,4147.472
87,4244.725
88,4247.730
89,4784.930
90,4786.047
91,4801.327
92,4802.466
93,4816.440
94,4816.466
95,4826.440
96,5222.044
97,5478.396
98,5734.529
99,6115.793
100,6115.793
