starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:28:59 2021	1624134539	1	15	16	15
Sat Jun 19 22:28:59 2021	1624134539	0	17	17	17
Sat Jun 19 22:28:59 2021	1624134539	2	18	20	18
Sat Jun 19 22:28:59 2021	1624134539	1	81	82	81
Sat Jun 19 22:28:59 2021	1624134539	1	81	82	81
Sat Jun 19 22:29:00 2021	1624134540	1	108	109	108
Sat Jun 19 22:29:06 2021	1624134546	2	168	170	168
Sat Jun 19 22:29:02 2021	1624134542	0	173	173	172
Sat Jun 19 22:29:02 2021	1624134542	2	174	176	174
Sat Jun 19 22:28:59 2021	1624134539	0	186	186	186
Sat Jun 19 22:29:00 2021	1624134540	0	188	188	188
Sat Jun 19 22:28:59 2021	1624134539	0	312	312	312
Sat Jun 19 22:29:08 2021	1624134548	0	363	363	363
Sat Jun 19 22:29:12 2021	1624134552	1	466	467	466
Sat Jun 19 22:29:12 2021	1624134552	9	515	524	515
Sat Jun 19 22:29:14 2021	1624134554	1	529	530	529
Sat Jun 19 22:29:08 2021	1624134548	0	554	554	554
Sat Jun 19 22:29:12 2021	1624134552	0	565	565	565
Sat Jun 19 22:29:08 2021	1624134548	0	651	651	651
Sat Jun 19 22:28:59 2021	1624134539	0	722	722	722
Sat Jun 19 22:28:59 2021	1624134539	0	723	723	723
Sat Jun 19 22:29:10 2021	1624134550	0	748	748	747
Sat Jun 19 22:29:11 2021	1624134551	0	773	773	773
Sat Jun 19 22:28:59 2021	1624134539	0	797	797	797
Sat Jun 19 22:28:59 2021	1624134539	0	798	798	798
Sat Jun 19 22:29:11 2021	1624134551	1	822	823	822
Sat Jun 19 22:28:59 2021	1624134539	0	825	825	825
Sat Jun 19 22:28:59 2021	1624134539	0	846	846	846
Sat Jun 19 22:29:04 2021	1624134544	0	880	880	880
Sat Jun 19 22:28:59 2021	1624134539	0	889	889	889
Sat Jun 19 22:28:59 2021	1624134539	0	891	891	891
Sat Jun 19 22:28:59 2021	1624134539	0	1016	1016	1016
Sat Jun 19 22:29:11 2021	1624134551	0	1105	1105	1105
Sat Jun 19 22:29:11 2021	1624134551	0	1111	1111	1111
Sat Jun 19 22:29:11 2021	1624134551	0	1149	1149	1149
Sat Jun 19 22:29:05 2021	1624134545	0	1376	1376	1376
Sat Jun 19 22:28:57 2021	1624134537	0	1390	1390	1385
Sat Jun 19 22:29:10 2021	1624134550	1	1474	1475	1474
Sat Jun 19 22:29:05 2021	1624134545	1	1478	1479	1477
Sat Jun 19 22:29:05 2021	1624134545	2	1481	1483	1478
Sat Jun 19 22:29:10 2021	1624134550	1	1491	1492	1491
Sat Jun 19 22:29:05 2021	1624134545	0	1514	1514	1513
Sat Jun 19 22:29:05 2021	1624134545	0	1541	1541	1540
Sat Jun 19 22:29:05 2021	1624134545	0	1543	1543	1543
Sat Jun 19 22:29:05 2021	1624134545	0	1572	1572	1572
Sat Jun 19 22:29:05 2021	1624134545	2	1587	1589	1587
Sat Jun 19 22:29:05 2021	1624134545	0	1595	1595	1595
Sat Jun 19 22:29:12 2021	1624134552	0	1691	1691	1691
