Percentage served,Time in ms
0,69.661
1,340.199
2,347.170
3,348.639
4,349.814
5,350.887
6,351.708
7,352.248
8,352.878
9,353.213
10,353.823
11,354.120
12,354.411
13,354.953
14,355.222
15,355.529
16,355.647
17,355.810
18,356.043
19,356.178
20,356.541
21,356.734
22,357.065
23,357.434
24,357.686
25,357.795
26,358.037
27,358.241
28,358.339
29,358.547
30,358.751
31,358.999
32,359.200
33,359.464
34,359.643
35,359.974
36,360.127
37,360.251
38,360.422
39,360.629
40,360.768
41,360.916
42,361.256
43,361.467
44,361.568
45,361.780
46,361.933
47,362.112
48,362.258
49,362.456
50,362.778
51,362.921
52,363.168
53,363.450
54,363.650
55,363.862
56,364.067
57,364.306
58,364.413
59,364.607
60,365.119
61,365.397
62,365.665
63,365.805
64,366.111
65,366.401
66,366.627
67,366.840
68,367.006
69,367.258
70,367.413
71,367.886
72,368.265
73,368.422
74,368.673
75,369.154
76,369.470
77,370.072
78,370.514
79,370.737
80,370.952
81,371.418
82,371.761
83,372.138
84,372.457
85,372.894
86,373.216
87,373.892
88,374.155
89,374.727
90,375.272
91,376.213
92,376.750
93,377.279
94,377.721
95,378.105
96,379.445
97,381.036
98,381.965
99,388.027
100,399.706
