Percentage served,Time in ms
0,74.167
1,213.100
2,390.728
3,578.423
4,767.203
5,952.248
6,1141.280
7,1326.648
8,1507.541
9,1688.202
10,1772.884
11,1779.880
12,1782.153
13,1783.489
14,1786.042
15,1788.797
16,1790.390
17,1793.236
18,1793.853
19,1796.594
20,1797.233
21,1799.146
22,1802.500
23,1803.390
24,1806.037
25,1807.499
26,1809.458
27,1810.747
28,1811.912
29,1812.855
30,1813.841
31,1814.265
32,1815.169
33,1816.590
34,1817.194
35,1817.361
36,1817.650
37,1818.192
38,1818.504
39,1818.931
40,1819.775
41,1820.709
42,1821.442
43,1821.815
44,1822.378
45,1822.933
46,1823.883
47,1824.397
48,1824.950
49,1825.473
50,1826.230
51,1826.758
52,1827.316
53,1827.593
54,1828.436
55,1829.158
56,1829.798
57,1830.070
58,1830.741
59,1831.077
60,1832.344
61,1833.402
62,1834.231
63,1834.919
64,1835.813
65,1836.388
66,1837.084
67,1837.695
68,1838.559
69,1839.326
70,1839.853
71,1841.130
72,1842.205
73,1843.136
74,1844.821
75,1846.173
76,1846.541
77,1849.090
78,1851.068
79,1856.345
80,1892.695
81,1897.090
82,1898.208
83,1899.750
84,1900.948
85,1901.695
86,1902.250
87,1903.967
88,1906.678
89,1909.331
90,1913.794
91,1915.800
92,1918.628
93,1919.742
94,1920.770
95,1923.343
96,1925.798
97,1927.538
98,1929.882
99,1937.615
100,1944.845
