starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:45:41 2021	1624110341	34	31	64	31
Sat Jun 19 15:45:41 2021	1624110341	37	53	90	53
Sat Jun 19 15:45:41 2021	1624110341	35	72	107	71
Sat Jun 19 15:45:41 2021	1624110341	34	107	141	106
Sat Jun 19 15:45:41 2021	1624110341	35	141	176	140
Sat Jun 19 15:45:41 2021	1624110341	39	176	216	175
Sat Jun 19 15:45:41 2021	1624110341	35	216	251	215
Sat Jun 19 15:45:41 2021	1624110341	33	250	283	250
Sat Jun 19 15:45:41 2021	1624110341	33	283	316	283
Sat Jun 19 15:45:41 2021	1624110341	35	317	352	317
Sat Jun 19 15:45:41 2021	1624110341	31	352	384	352
Sat Jun 19 15:45:41 2021	1624110341	35	384	419	384
Sat Jun 19 15:45:41 2021	1624110341	37	419	456	419
Sat Jun 19 15:45:41 2021	1624110341	36	456	492	456
Sat Jun 19 15:45:41 2021	1624110341	33	492	525	492
Sat Jun 19 15:45:41 2021	1624110341	35	525	560	525
Sat Jun 19 15:45:41 2021	1624110341	34	560	593	560
Sat Jun 19 15:45:41 2021	1624110341	36	593	630	593
Sat Jun 19 15:45:41 2021	1624110341	35	630	665	630
Sat Jun 19 15:45:40 2021	1624110340	35	665	700	665
Sat Jun 19 15:45:40 2021	1624110340	34	700	734	700
Sat Jun 19 15:45:40 2021	1624110340	36	734	770	734
Sat Jun 19 15:45:40 2021	1624110340	37	770	807	770
Sat Jun 19 15:45:40 2021	1624110340	51	807	858	807
Sat Jun 19 15:45:40 2021	1624110340	38	858	896	858
Sat Jun 19 15:45:40 2021	1624110340	33	896	928	896
Sat Jun 19 15:45:40 2021	1624110340	36	928	964	928
Sat Jun 19 15:45:40 2021	1624110340	36	965	1001	965
Sat Jun 19 15:45:40 2021	1624110340	39	1003	1042	1003
Sat Jun 19 15:45:35 2021	1624110335	33	1031	1064	681
Sat Jun 19 15:45:34 2021	1624110334	35	1030	1066	561
Sat Jun 19 15:45:35 2021	1624110335	37	1029	1066	823
Sat Jun 19 15:45:35 2021	1624110335	34	1033	1066	789
Sat Jun 19 15:45:35 2021	1624110335	36	1031	1067	524
Sat Jun 19 15:45:35 2021	1624110335	39	1030	1069	714
Sat Jun 19 15:45:35 2021	1624110335	34	1037	1070	899
Sat Jun 19 15:45:35 2021	1624110335	40	1031	1071	932
Sat Jun 19 15:45:35 2021	1624110335	33	1038	1071	454
Sat Jun 19 15:45:35 2021	1624110335	35	1036	1071	753
Sat Jun 19 15:45:35 2021	1624110335	39	1033	1071	860
Sat Jun 19 15:45:35 2021	1624110335	38	1034	1072	487
Sat Jun 19 15:45:35 2021	1624110335	33	1039	1072	421
Sat Jun 19 15:45:35 2021	1624110335	33	1039	1072	386
Sat Jun 19 15:45:36 2021	1624110336	37	1036	1073	425
Sat Jun 19 15:45:35 2021	1624110335	33	1041	1074	354
Sat Jun 19 15:45:37 2021	1624110337	35	1039	1074	541
Sat Jun 19 15:45:37 2021	1624110337	34	1040	1074	219
Sat Jun 19 15:45:37 2021	1624110337	35	1040	1075	506
Sat Jun 19 15:45:35 2021	1624110335	33	1043	1076	249
Sat Jun 19 15:45:35 2021	1624110335	37	1039	1076	972
Sat Jun 19 15:45:35 2021	1624110335	34	1042	1076	647
Sat Jun 19 15:45:36 2021	1624110336	34	1042	1076	391
Sat Jun 19 15:45:37 2021	1624110337	36	1040	1077	576
Sat Jun 19 15:45:36 2021	1624110336	34	1043	1077	357
Sat Jun 19 15:45:37 2021	1624110337	35	1042	1077	147
Sat Jun 19 15:45:40 2021	1624110340	36	1042	1078	39
Sat Jun 19 15:45:37 2021	1624110337	37	1041	1078	182
Sat Jun 19 15:45:35 2021	1624110335	37	1041	1078	317
Sat Jun 19 15:45:36 2021	1624110336	34	1043	1078	322
Sat Jun 19 15:45:35 2021	1624110335	35	1043	1078	282
Sat Jun 19 15:45:36 2021	1624110336	41	1037	1078	462
Sat Jun 19 15:45:35 2021	1624110335	33	1045	1078	1010
Sat Jun 19 15:45:37 2021	1624110337	31	1048	1078	475
Sat Jun 19 15:45:37 2021	1624110337	38	1040	1079	254
Sat Jun 19 15:45:36 2021	1624110336	34	1045	1079	108
Sat Jun 19 15:45:35 2021	1624110335	36	1043	1079	71
Sat Jun 19 15:45:35 2021	1624110335	37	1043	1079	1043
Sat Jun 19 15:45:37 2021	1624110337	37	1043	1080	293
Sat Jun 19 15:45:35 2021	1624110335	34	1046	1080	215
Sat Jun 19 15:45:36 2021	1624110336	37	1044	1080	286
Sat Jun 19 15:45:36 2021	1624110336	33	1047	1080	216
Sat Jun 19 15:45:37 2021	1624110337	35	1046	1081	330
Sat Jun 19 15:45:38 2021	1624110338	33	1048	1081	1008
Sat Jun 19 15:45:38 2021	1624110338	36	1045	1081	336
Sat Jun 19 15:45:36 2021	1624110336	34	1048	1082	74
Sat Jun 19 15:45:37 2021	1624110337	35	1047	1082	365
Sat Jun 19 15:45:38 2021	1624110338	38	1044	1082	823
Sat Jun 19 15:45:37 2021	1624110337	36	1046	1082	440
Sat Jun 19 15:45:36 2021	1624110336	37	1046	1082	249
Sat Jun 19 15:45:38 2021	1624110338	34	1048	1082	302
Sat Jun 19 15:45:36 2021	1624110336	37	1045	1082	142
Sat Jun 19 15:45:38 2021	1624110338	35	1048	1082	972
Sat Jun 19 15:45:40 2021	1624110340	39	1044	1082	75
Sat Jun 19 15:45:38 2021	1624110338	32	1051	1083	687
Sat Jun 19 15:45:38 2021	1624110338	36	1047	1083	936
Sat Jun 19 15:45:35 2021	1624110335	33	1050	1083	148
Sat Jun 19 15:45:38 2021	1624110338	34	1049	1083	269
Sat Jun 19 15:45:35 2021	1624110335	34	1049	1083	181
Sat Jun 19 15:45:38 2021	1624110338	34	1049	1084	411
Sat Jun 19 15:45:35 2021	1624110335	41	1043	1084	107
Sat Jun 19 15:45:38 2021	1624110338	35	1050	1084	233
Sat Jun 19 15:45:38 2021	1624110338	34	1050	1084	199
Sat Jun 19 15:45:36 2021	1624110336	37	1047	1084	179
Sat Jun 19 15:45:36 2021	1624110336	35	1049	1084	540
Sat Jun 19 15:45:36 2021	1624110336	37	1047	1084	503
Sat Jun 19 15:45:38 2021	1624110338	37	1048	1084	900
Sat Jun 19 15:45:37 2021	1624110337	40	1045	1085	400
Sat Jun 19 15:45:38 2021	1624110338	37	1048	1085	484
Sat Jun 19 15:45:37 2021	1624110337	34	1051	1085	114
Sat Jun 19 15:45:35 2021	1624110335	35	1050	1085	612
Sat Jun 19 15:45:36 2021	1624110336	43	1043	1085	613
Sat Jun 19 15:45:36 2021	1624110336	31	1055	1086	983
Sat Jun 19 15:45:36 2021	1624110336	36	1050	1086	1015
Sat Jun 19 15:45:38 2021	1624110338	38	1048	1086	446
Sat Jun 19 15:45:38 2021	1624110338	34	1052	1086	520
Sat Jun 19 15:45:36 2021	1624110336	33	1053	1086	734
Sat Jun 19 15:45:38 2021	1624110338	37	1049	1086	650
Sat Jun 19 15:45:35 2021	1624110335	36	1050	1087	576
Sat Jun 19 15:45:38 2021	1624110338	38	1048	1087	373
Sat Jun 19 15:45:36 2021	1624110336	36	1050	1087	37
Sat Jun 19 15:45:40 2021	1624110340	42	1045	1087	114
Sat Jun 19 15:45:38 2021	1624110338	34	1053	1087	554
Sat Jun 19 15:45:38 2021	1624110338	38	1049	1087	861
Sat Jun 19 15:45:36 2021	1624110336	35	1053	1088	878
Sat Jun 19 15:45:37 2021	1624110337	32	1056	1088	735
Sat Jun 19 15:45:38 2021	1624110338	47	1041	1088	1041
Sat Jun 19 15:45:37 2021	1624110337	34	1054	1088	983
Sat Jun 19 15:45:38 2021	1624110338	33	1055	1088	755
Sat Jun 19 15:45:36 2021	1624110336	34	1054	1088	700
Sat Jun 19 15:45:38 2021	1624110338	37	1052	1089	588
Sat Jun 19 15:45:36 2021	1624110336	32	1057	1089	952
Sat Jun 19 15:45:36 2021	1624110336	37	1052	1089	1051
Sat Jun 19 15:45:36 2021	1624110336	39	1050	1089	913
Sat Jun 19 15:45:38 2021	1624110338	35	1054	1089	788
Sat Jun 19 15:45:38 2021	1624110338	36	1053	1089	719
Sat Jun 19 15:45:40 2021	1624110340	37	1052	1089	265
Sat Jun 19 15:45:39 2021	1624110339	34	1056	1090	580
Sat Jun 19 15:45:39 2021	1624110339	35	1055	1090	508
Sat Jun 19 15:45:39 2021	1624110339	33	1058	1090	476
Sat Jun 19 15:45:36 2021	1624110336	39	1052	1090	769
Sat Jun 19 15:45:40 2021	1624110340	39	1052	1091	156
Sat Jun 19 15:45:37 2021	1624110337	37	1054	1091	946
Sat Jun 19 15:45:36 2021	1624110336	33	1058	1091	845
Sat Jun 19 15:45:40 2021	1624110340	34	1057	1091	195
Sat Jun 19 15:45:37 2021	1624110337	38	1053	1091	626
Sat Jun 19 15:45:37 2021	1624110337	37	1054	1091	1018
Sat Jun 19 15:45:40 2021	1624110340	35	1057	1092	230
Sat Jun 19 15:45:40 2021	1624110340	38	1054	1092	302
Sat Jun 19 15:45:39 2021	1624110339	36	1057	1092	614
Sat Jun 19 15:45:39 2021	1624110339	36	1057	1092	545
Sat Jun 19 15:45:36 2021	1624110336	45	1048	1092	655
Sat Jun 19 15:45:37 2021	1624110337	34	1059	1092	913
Sat Jun 19 15:45:37 2021	1624110337	35	1057	1093	664
Sat Jun 19 15:45:37 2021	1624110337	36	1057	1093	699
Sat Jun 19 15:45:37 2021	1624110337	38	1056	1094	767
Sat Jun 19 15:45:37 2021	1624110337	37	1057	1095	1056
Sat Jun 19 15:45:40 2021	1624110340	36	1059	1095	339
Sat Jun 19 15:45:39 2021	1624110339	33	1062	1095	443
Sat Jun 19 15:45:40 2021	1624110340	35	1060	1095	376
Sat Jun 19 15:45:37 2021	1624110337	38	1057	1095	805
Sat Jun 19 15:45:39 2021	1624110339	37	1059	1095	68
Sat Jun 19 15:45:36 2021	1624110336	37	1058	1095	807
Sat Jun 19 15:45:39 2021	1624110339	36	1060	1096	370
Sat Jun 19 15:45:39 2021	1624110339	36	1060	1096	954
Sat Jun 19 15:45:39 2021	1624110339	35	1061	1096	226
Sat Jun 19 15:45:38 2021	1624110338	43	1054	1097	81
Sat Jun 19 15:45:39 2021	1624110339	33	1064	1097	299
Sat Jun 19 15:45:39 2021	1624110339	37	1060	1097	406
Sat Jun 19 15:45:37 2021	1624110337	32	1065	1097	881
Sat Jun 19 15:45:39 2021	1624110339	37	1060	1097	332
Sat Jun 19 15:45:39 2021	1624110339	34	1063	1097	1063
Sat Jun 19 15:45:40 2021	1624110340	33	1065	1098	554
Sat Jun 19 15:45:39 2021	1624110339	36	1062	1098	261
Sat Jun 19 15:45:37 2021	1624110337	36	1061	1098	78
Sat Jun 19 15:45:40 2021	1624110340	38	1060	1098	410
Sat Jun 19 15:45:39 2021	1624110339	34	1064	1098	918
Sat Jun 19 15:45:38 2021	1624110338	36	1063	1099	124
Sat Jun 19 15:45:39 2021	1624110339	36	1064	1100	190
Sat Jun 19 15:45:37 2021	1624110337	38	1062	1100	843
Sat Jun 19 15:45:38 2021	1624110338	38	1062	1100	161
Sat Jun 19 15:45:40 2021	1624110340	37	1064	1100	517
Sat Jun 19 15:45:39 2021	1624110339	34	1067	1101	1029
Sat Jun 19 15:45:40 2021	1624110340	33	1068	1101	484
Sat Jun 19 15:45:39 2021	1624110339	34	1067	1101	729
Sat Jun 19 15:45:39 2021	1624110339	34	1068	1102	695
Sat Jun 19 15:45:40 2021	1624110340	36	1066	1103	448
Sat Jun 19 15:45:39 2021	1624110339	40	1064	1104	989
Sat Jun 19 15:45:39 2021	1624110339	30	1074	1104	665
Sat Jun 19 15:45:39 2021	1624110339	35	1071	1106	156
Sat Jun 19 15:45:40 2021	1624110340	43	1065	1108	587
Sat Jun 19 15:45:40 2021	1624110340	36	1073	1108	630
Sat Jun 19 15:45:39 2021	1624110339	50	1060	1110	106
Sat Jun 19 15:45:39 2021	1624110339	33	1077	1110	809
Sat Jun 19 15:45:39 2021	1624110339	45	1067	1112	763
Sat Jun 19 15:45:39 2021	1624110339	37	1077	1114	881
Sat Jun 19 15:45:39 2021	1624110339	40	1074	1114	842
Sat Jun 19 15:45:33 2021	1624110333	33	2034	2068	1636
Sat Jun 19 15:45:33 2021	1624110333	1040	1030	2070	596
Sat Jun 19 15:45:33 2021	1624110333	32	2041	2073	1784
Sat Jun 19 15:45:33 2021	1624110333	38	2036	2074	1816
Sat Jun 19 15:45:33 2021	1624110333	42	2034	2076	1670
Sat Jun 19 15:45:33 2021	1624110333	36	2040	2076	2039
Sat Jun 19 15:45:33 2021	1624110333	38	2039	2077	1928
Sat Jun 19 15:45:33 2021	1624110333	35	2042	2077	2004
Sat Jun 19 15:45:33 2021	1624110333	36	2041	2077	1892
Sat Jun 19 15:45:33 2021	1624110333	38	2040	2078	1853
Sat Jun 19 15:45:33 2021	1624110333	32	2048	2080	1752
Sat Jun 19 15:45:33 2021	1624110333	39	2042	2081	1713
Sat Jun 19 15:45:33 2021	1624110333	38	2044	2081	1965
Sat Jun 19 15:45:33 2021	1624110333	31	2075	2106	33
