Percentage served,Time in ms
0,71.601
1,112.601
2,181.600
3,260.972
4,331.314
5,415.659
6,489.355
7,564.475
8,637.055
9,709.127
10,778.156
11,847.436
12,926.423
13,1000.129
14,1068.882
15,1141.859
16,1211.856
17,1285.888
18,1358.888
19,1426.889
20,1510.888
21,1585.863
22,1656.892
23,1729.774
24,1791.786
25,1792.879
26,1795.930
27,1798.420
28,1799.528
29,1802.502
30,1806.195
31,1809.320
32,1810.016
33,1810.417
34,1811.883
35,1811.994
36,1812.556
37,1812.751
38,1813.354
39,1815.666
40,1815.949
41,1816.205
42,1817.467
43,1818.485
44,1819.039
45,1820.054
46,1820.379
47,1820.922
48,1821.221
49,1822.110
50,1822.445
51,1822.691
52,1824.438
53,1826.689
54,1827.391
55,1829.060
56,1829.668
57,1830.184
58,1830.328
59,1830.730
60,1832.015
61,1832.719
62,1833.982
63,1834.364
64,1834.769
65,1835.026
66,1835.504
67,1836.235
68,1836.952
69,1837.968
70,1840.737
71,1841.698
72,1842.212
73,1843.696
74,1847.171
75,1910.453
76,1911.393
77,1912.240
78,1912.528
79,1913.218
80,1913.519
81,1915.206
82,1915.607
83,1917.018
84,1917.645
85,1918.148
86,1919.426
87,1921.273
88,1922.020
89,1922.333
90,1923.601
91,1925.445
92,1926.112
93,1927.737
94,1928.732
95,1929.494
96,1930.277
97,1932.017
98,1932.385
99,1934.439
100,1935.001
