Percentage served,Time in ms
0,68.754
1,71.175
2,106.572
3,139.294
4,175.347
5,209.842
6,251.170
7,281.001
8,314.687
9,355.428
10,390.043
11,427.991
12,460.338
13,496.908
14,531.586
15,571.007
16,610.650
17,643.900
18,678.251
19,721.251
20,759.482
21,796.449
22,832.469
23,870.017
24,906.537
25,942.910
26,981.435
27,1016.223
28,1055.137
29,1090.964
30,1128.442
31,1162.606
32,1195.867
33,1232.129
34,1271.372
35,1307.283
36,1340.175
37,1377.505
38,1411.029
39,1451.377
40,1487.356
41,1524.506
42,1559.829
43,1596.126
44,1628.055
45,1670.432
46,1704.422
47,1737.920
48,1768.645
49,1782.527
50,1784.548
51,1785.387
52,1787.259
53,1788.038
54,1790.092
55,1791.639
56,1792.094
57,1793.099
58,1793.499
59,1793.524
60,1794.353
61,1794.384
62,1794.496
63,1795.367
64,1796.493
65,1796.886
66,1797.349
67,1797.406
68,1797.578
69,1799.035
70,1799.064
71,1799.159
72,1799.787
73,1800.157
74,1800.925
75,1801.184
76,1801.677
77,1801.964
78,1802.240
79,1802.480
80,1802.605
81,1802.796
82,1804.685
83,1805.589
84,1806.116
85,1806.283
86,1806.876
87,1807.132
88,1807.354
89,1807.438
90,1807.878
91,1808.458
92,1808.765
93,1808.994
94,1809.216
95,1810.411
96,1812.194
97,1812.382
98,1814.310
99,1828.363
100,1828.363
