Percentage served,Time in ms
0,70.602
1,73.134
2,111.824
3,148.612
4,188.305
5,234.103
6,266.284
7,303.842
8,345.141
9,349.719
10,350.812
11,352.307
12,353.349
13,353.862
14,354.486
15,354.544
16,354.848
17,355.334
18,355.435
19,355.968
20,356.113
21,356.121
22,356.200
23,356.658
24,357.050
25,357.374
26,357.594
27,357.892
28,357.974
29,358.231
30,358.336
31,358.943
32,359.205
33,359.281
34,359.610
35,359.967
36,360.371
37,360.391
38,360.545
39,360.885
40,361.025
41,361.597
42,361.624
43,361.712
44,361.817
45,362.028
46,362.084
47,362.222
48,362.240
49,362.604
50,362.614
51,363.315
52,363.319
53,363.323
54,363.581
55,363.911
56,364.115
57,364.545
58,364.802
59,364.819
60,365.204
61,365.229
62,365.289
63,365.799
64,366.062
65,366.123
66,366.314
67,366.333
68,366.506
69,366.590
70,366.630
71,366.841
72,367.058
73,367.094
74,367.314
75,368.058
76,368.727
77,368.915
78,370.945
79,371.248
80,371.263
81,371.499
82,371.717
83,371.974
84,372.150
85,372.262
86,372.340
87,372.860
88,374.275
89,374.648
90,376.953
91,379.348
92,380.995
93,384.078
94,384.304
95,384.436
96,385.425
97,388.701
98,390.200
99,390.613
100,390.613
