starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:45:04 2021	1624110304	36	32	69	32
Sat Jun 19 15:45:04 2021	1624110304	34	37	71	37
Sat Jun 19 15:45:04 2021	1624110304	35	71	107	71
Sat Jun 19 15:45:04 2021	1624110304	33	107	139	107
Sat Jun 19 15:45:04 2021	1624110304	36	139	175	139
Sat Jun 19 15:45:04 2021	1624110304	34	175	210	175
Sat Jun 19 15:45:04 2021	1624110304	41	210	251	210
Sat Jun 19 15:45:04 2021	1624110304	30	251	281	251
Sat Jun 19 15:45:04 2021	1624110304	34	281	315	280
Sat Jun 19 15:45:04 2021	1624110304	40	316	355	315
Sat Jun 19 15:45:04 2021	1624110304	35	355	390	354
Sat Jun 19 15:45:04 2021	1624110304	37	391	428	389
Sat Jun 19 15:45:04 2021	1624110304	32	428	460	427
Sat Jun 19 15:45:04 2021	1624110304	37	460	497	459
Sat Jun 19 15:45:04 2021	1624110304	35	497	532	496
Sat Jun 19 15:45:04 2021	1624110304	39	532	571	531
Sat Jun 19 15:45:04 2021	1624110304	39	572	611	570
Sat Jun 19 15:45:03 2021	1624110303	33	611	644	610
Sat Jun 19 15:45:03 2021	1624110303	34	644	678	643
Sat Jun 19 15:45:03 2021	1624110303	43	678	721	677
Sat Jun 19 15:45:03 2021	1624110303	38	721	759	720
Sat Jun 19 15:45:03 2021	1624110303	37	759	796	758
Sat Jun 19 15:45:03 2021	1624110303	36	796	832	795
Sat Jun 19 15:45:03 2021	1624110303	38	832	870	831
Sat Jun 19 15:45:03 2021	1624110303	37	870	907	869
Sat Jun 19 15:45:03 2021	1624110303	36	907	943	906
Sat Jun 19 15:45:03 2021	1624110303	39	943	981	942
Sat Jun 19 15:45:03 2021	1624110303	35	981	1016	980
Sat Jun 19 15:45:03 2021	1624110303	39	1016	1055	1015
Sat Jun 19 15:45:03 2021	1624110303	36	1055	1091	1054
Sat Jun 19 15:45:03 2021	1624110303	37	1091	1128	1090
Sat Jun 19 15:45:03 2021	1624110303	34	1128	1163	1127
Sat Jun 19 15:45:03 2021	1624110303	33	1163	1196	1162
