Percentage served,Time in ms
0,63.912
1,63.912
2,63.912
3,63.912
4,63.912
5,67.204
6,67.204
7,67.204
8,67.204
9,67.204
10,67.204
11,67.204
12,67.204
13,67.204
14,67.204
15,68.635
16,68.635
17,68.635
18,68.635
19,68.635
20,68.635
21,68.635
22,68.635
23,68.635
24,68.635
25,68.888
26,68.888
27,68.888
28,68.888
29,68.888
30,68.888
31,68.888
32,68.888
33,68.888
34,68.888
35,69.017
36,69.017
37,69.017
38,69.017
39,69.017
40,69.017
41,69.017
42,69.017
43,69.017
44,69.017
45,69.071
46,69.071
47,69.071
48,69.071
49,69.071
50,69.071
51,69.071
52,69.071
53,69.071
54,69.071
55,69.614
56,69.614
57,69.614
58,69.614
59,69.614
60,69.614
61,69.614
62,69.614
63,69.614
64,69.614
65,71.269
66,71.269
67,71.269
68,71.269
69,71.269
70,71.269
71,71.269
72,71.269
73,71.269
74,71.269
75,76.722
76,76.722
77,76.722
78,76.722
79,76.722
80,76.722
81,76.722
82,76.722
83,76.722
84,76.722
85,90.899
86,90.899
87,90.899
88,90.899
89,90.899
90,90.899
91,90.899
92,90.899
93,90.899
94,90.899
95,4294967.298
96,4294967.298
97,4294967.298
98,4294967.298
99,4294967.298
100,90.899
