Percentage served,Time in ms
0,54.979
1,60.637
2,61.182
3,61.593
4,62.103
5,62.645
6,62.999
7,63.227
8,63.481
9,63.707
10,63.861
11,63.973
12,64.255
13,64.473
14,64.723
15,64.863
16,65.012
17,65.144
18,65.264
19,65.563
20,65.694
21,65.808
22,65.979
23,66.121
24,66.383
25,66.521
26,66.621
27,66.731
28,66.864
29,66.968
30,67.063
31,67.230
32,67.361
33,67.488
34,67.643
35,67.776
36,67.953
37,68.022
38,68.127
39,68.196
40,68.317
41,68.426
42,68.538
43,68.681
44,68.843
45,68.971
46,69.024
47,69.065
48,69.170
49,69.373
50,69.540
51,69.716
52,69.831
53,69.979
54,70.001
55,70.083
56,70.167
57,70.270
58,70.403
59,70.499
60,70.651
61,70.846
62,70.921
63,70.997
64,71.030
65,71.081
66,71.185
67,71.324
68,71.519
69,71.696
70,71.878
71,72.000
72,72.113
73,72.238
74,72.427
75,72.557
76,72.742
77,72.857
78,73.009
79,73.219
80,73.437
81,73.636
82,73.871
83,74.063
84,74.153
85,74.457
86,74.661
87,74.918
88,75.117
89,75.255
90,75.529
91,75.857
92,76.214
93,76.779
94,77.538
95,77.858
96,78.735
97,79.524
98,80.673
99,85.236
100,316.849
