Percentage served,Time in ms
0,3.001
1,3.001
2,3.001
3,3.001
4,3.001
5,4.002
6,4.002
7,4.002
8,4.002
9,4.002
10,4.002
11,4.002
12,4.002
13,4.002
14,4.002
15,4.386
16,4.386
17,4.386
18,4.386
19,4.386
20,4.386
21,4.386
22,4.386
23,4.386
24,4.386
25,6.001
26,6.001
27,6.001
28,6.001
29,6.001
30,6.001
31,6.001
32,6.001
33,6.001
34,6.001
35,8.985
36,8.985
37,8.985
38,8.985
39,8.985
40,8.985
41,8.985
42,8.985
43,8.985
44,8.985
45,9.044
46,9.044
47,9.044
48,9.044
49,9.044
50,9.044
51,9.044
52,9.044
53,9.044
54,9.044
55,9.984
56,9.984
57,9.984
58,9.984
59,9.984
60,9.984
61,9.984
62,9.984
63,9.984
64,9.984
65,9.987
66,9.987
67,9.987
68,9.987
69,9.987
70,9.987
71,9.987
72,9.987
73,9.987
74,9.987
75,13.985
76,13.985
77,13.985
78,13.985
79,13.985
80,13.985
81,13.985
82,13.985
83,13.985
84,13.985
85,13.987
86,13.987
87,13.987
88,13.987
89,13.987
90,13.987
91,13.987
92,13.987
93,13.987
94,13.987
95,2995896549.280
96,2995896549.280
97,2995896549.280
98,2995896549.280
99,2995896549.280
100,13.987
