Percentage served,Time in ms
0,12.002
1,13.000
2,13.000
3,13.004
4,13.004
5,13.301
6,13.989
7,13.999
8,14.000
9,14.000
10,14.000
11,14.002
12,14.002
13,14.009
14,14.009
15,16.020
16,17.009
17,17.016
18,20.000
19,20.999
20,21.000
21,21.001
22,21.999
23,27.003
24,28.002
25,28.005
26,28.998
27,28.998
28,29.000
29,29.001
30,29.004
31,29.999
32,30.999
33,30.999
34,31.000
35,31.000
36,31.000
37,31.001
38,31.002
39,31.003
40,31.030
41,31.999
42,32.000
43,32.000
44,32.000
45,32.001
46,32.001
47,32.002
48,32.002
49,32.005
50,32.997
51,32.999
52,33.000
53,33.001
54,34.000
55,34.999
56,35.999
57,37.000
58,37.001
59,38.000
60,39.000
61,39.999
62,44.999
63,45.997
64,46.000
65,46.998
66,48.029
67,49.998
68,50.999
69,52.001
70,52.994
71,53.030
72,55.001
73,56.000
74,57.999
75,58.000
76,59.000
77,59.000
78,59.998
79,59.998
80,60.000
81,61.000
82,61.030
83,61.999
84,61.999
85,62.000
86,63.000
87,63.000
88,63.000
89,63.028
90,63.998
91,63.998
92,64.025
93,64.030
94,64.995
95,65.028
96,66.000
97,66.000
98,66.000
99,66.030
100,66.030
