Percentage served,Time in ms
0,1.896
1,1.989
2,1.999
3,1.999
4,1.999
5,2.000
6,2.000
7,2.000
8,2.000
9,2.000
10,2.000
11,2.000
12,2.000
13,2.000
14,2.000
15,2.000
16,2.001
17,2.001
18,2.001
19,2.001
20,2.001
21,2.001
22,2.001
23,2.002
24,2.002
25,2.002
26,2.002
27,2.067
28,2.993
29,2.998
30,2.998
31,2.999
32,2.999
33,2.999
34,2.999
35,2.999
36,2.999
37,2.999
38,2.999
39,2.999
40,2.999
41,2.999
42,3.000
43,3.000
44,3.000
45,3.000
46,3.000
47,3.000
48,3.000
49,3.000
50,3.000
51,3.000
52,3.000
53,3.000
54,3.000
55,3.000
56,3.000
57,3.000
58,3.000
59,3.000
60,3.000
61,3.001
62,3.001
63,3.001
64,3.001
65,3.001
66,3.002
67,3.003
68,3.007
69,3.007
70,3.008
71,3.058
72,3.253
73,3.310
74,3.997
75,3.998
76,3.999
77,3.999
78,3.999
79,3.999
80,4.000
81,4.000
82,4.000
83,4.000
84,4.001
85,4.001
86,4.001
87,4.001
88,4.002
89,4.002
90,4.179
91,4.999
92,5.001
93,5.627
94,5.983
95,5.998
96,6.002
97,7.000
98,8.000
99,8.000
100,8.000
