Percentage served,Time in ms
0,1.484
1,1.799
2,1.879
3,1.888
4,1.909
5,1.936
6,1.957
7,1.968
8,1.970
9,1.971
10,1.973
11,1.976
12,1.985
13,1.990
14,1.992
15,1.994
16,1.996
17,1.998
18,1.998
19,1.999
20,1.999
21,1.999
22,1.999
23,1.999
24,1.999
25,1.999
26,2.000
27,2.000
28,2.000
29,2.000
30,2.000
31,2.000
32,2.000
33,2.000
34,2.000
35,2.000
36,2.000
37,2.001
38,2.001
39,2.001
40,2.001
41,2.001
42,2.002
43,2.002
44,2.002
45,2.004
46,2.007
47,2.007
48,2.008
49,2.009
50,2.013
51,2.018
52,2.024
53,2.026
54,2.029
55,2.030
56,2.031
57,2.033
58,2.043
59,2.066
60,2.073
61,2.084
62,2.095
63,2.107
64,2.117
65,2.128
66,2.157
67,2.180
68,2.220
69,2.266
70,2.369
71,2.395
72,2.543
73,2.664
74,2.845
75,2.883
76,2.962
77,2.978
78,2.992
79,2.996
80,2.998
81,2.999
82,3.000
83,3.000
84,3.001
85,3.003
86,3.006
87,3.008
88,3.015
89,3.025
90,3.058
91,3.085
92,3.115
93,3.197
94,3.515
95,3.943
96,3.999
97,4.000
98,4.009
99,5.000
100,9.999
