starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:44:38 2021	1624110278	0	9	9	9
Sat Jun 19 15:44:38 2021	1624110278	0	9	9	9
Sat Jun 19 15:44:38 2021	1624110278	0	9	9	9
Sat Jun 19 15:44:38 2021	1624110278	0	9	9	8
Sat Jun 19 15:44:38 2021	1624110278	0	9	9	8
Sat Jun 19 15:44:38 2021	1624110278	1	9	10	8
Sat Jun 19 15:44:38 2021	1624110278	0	10	10	10
Sat Jun 19 15:44:38 2021	1624110278	1	9	10	7
Sat Jun 19 15:44:39 2021	1624110279	0	10	10	10
Sat Jun 19 15:44:39 2021	1624110279	0	11	11	11
Sat Jun 19 15:44:39 2021	1624110279	0	11	11	11
Sat Jun 19 15:44:39 2021	1624110279	0	11	11	11
Sat Jun 19 15:44:38 2021	1624110278	0	12	12	12
Sat Jun 19 15:44:38 2021	1624110278	3	9	12	9
Sat Jun 19 15:44:38 2021	1624110278	0	13	13	12
Sat Jun 19 15:44:39 2021	1624110279	0	13	13	13
Sat Jun 19 15:44:39 2021	1624110279	1	12	13	12
Sat Jun 19 15:44:38 2021	1624110278	1	13	14	2
Sat Jun 19 15:44:38 2021	1624110278	0	14	14	14
Sat Jun 19 15:44:38 2021	1624110278	0	14	14	13
Sat Jun 19 15:44:38 2021	1624110278	0	14	14	14
Sat Jun 19 15:44:38 2021	1624110278	1	13	14	13
Sat Jun 19 15:44:38 2021	1624110278	0	15	15	15
Sat Jun 19 15:44:38 2021	1624110278	0	15	15	14
Sat Jun 19 15:44:38 2021	1624110278	1	14	15	14
Sat Jun 19 15:44:39 2021	1624110279	0	15	15	13
Sat Jun 19 15:44:38 2021	1624110278	0	15	15	14
Sat Jun 19 15:44:38 2021	1624110278	1	15	16	14
Sat Jun 19 15:44:39 2021	1624110279	0	16	16	15
Sat Jun 19 15:44:39 2021	1624110279	0	16	16	14
Sat Jun 19 15:44:39 2021	1624110279	0	16	16	13
Sat Jun 19 15:44:39 2021	1624110279	0	16	16	16
Sat Jun 19 15:44:39 2021	1624110279	0	16	16	14
Sat Jun 19 15:44:38 2021	1624110278	0	16	16	14
Sat Jun 19 15:44:38 2021	1624110278	0	17	17	16
Sat Jun 19 15:44:39 2021	1624110279	0	17	17	16
Sat Jun 19 15:44:39 2021	1624110279	0	17	17	15
Sat Jun 19 15:44:38 2021	1624110278	1	16	17	15
Sat Jun 19 15:44:39 2021	1624110279	0	17	17	16
Sat Jun 19 15:44:38 2021	1624110278	0	17	17	14
Sat Jun 19 15:44:38 2021	1624110278	0	17	17	15
Sat Jun 19 15:44:38 2021	1624110278	1	16	17	14
Sat Jun 19 15:44:38 2021	1624110278	0	17	17	16
Sat Jun 19 15:44:38 2021	1624110278	0	18	18	16
Sat Jun 19 15:44:39 2021	1624110279	1	17	18	16
Sat Jun 19 15:44:38 2021	1624110278	0	18	18	18
Sat Jun 19 15:44:38 2021	1624110278	1	17	18	14
Sat Jun 19 15:44:39 2021	1624110279	1	17	18	17
Sat Jun 19 15:44:38 2021	1624110278	0	18	18	16
Sat Jun 19 15:44:38 2021	1624110278	0	18	18	16
Sat Jun 19 15:44:38 2021	1624110278	0	19	19	16
Sat Jun 19 15:44:38 2021	1624110278	0	19	19	18
Sat Jun 19 15:44:38 2021	1624110278	1	18	19	18
Sat Jun 19 15:44:38 2021	1624110278	0	19	19	19
Sat Jun 19 15:44:38 2021	1624110278	0	19	19	18
Sat Jun 19 15:44:39 2021	1624110279	1	18	19	18
Sat Jun 19 15:44:39 2021	1624110279	0	20	20	20
Sat Jun 19 15:44:39 2021	1624110279	0	20	20	19
Sat Jun 19 15:44:38 2021	1624110278	0	20	20	18
Sat Jun 19 15:44:38 2021	1624110278	0	20	20	19
Sat Jun 19 15:44:38 2021	1624110278	1	19	20	18
Sat Jun 19 15:44:38 2021	1624110278	1	19	20	19
Sat Jun 19 15:44:39 2021	1624110279	0	20	20	20
Sat Jun 19 15:44:39 2021	1624110279	0	20	20	20
Sat Jun 19 15:44:38 2021	1624110278	1	20	21	18
Sat Jun 19 15:44:39 2021	1624110279	0	21	21	21
Sat Jun 19 15:44:38 2021	1624110278	0	21	21	20
Sat Jun 19 15:44:39 2021	1624110279	0	21	21	21
Sat Jun 19 15:44:39 2021	1624110279	0	21	21	21
Sat Jun 19 15:44:39 2021	1624110279	0	21	21	18
Sat Jun 19 15:44:38 2021	1624110278	0	22	22	22
Sat Jun 19 15:44:39 2021	1624110279	0	22	22	22
Sat Jun 19 15:44:39 2021	1624110279	0	22	22	21
Sat Jun 19 15:44:38 2021	1624110278	0	22	22	21
Sat Jun 19 15:44:39 2021	1624110279	0	22	22	19
Sat Jun 19 15:44:39 2021	1624110279	1	22	23	22
Sat Jun 19 15:44:39 2021	1624110279	0	23	23	20
Sat Jun 19 15:44:39 2021	1624110279	0	23	23	20
Sat Jun 19 15:44:38 2021	1624110278	0	23	23	23
Sat Jun 19 15:44:39 2021	1624110279	0	23	23	22
Sat Jun 19 15:44:38 2021	1624110278	0	23	23	22
Sat Jun 19 15:44:39 2021	1624110279	1	22	23	20
Sat Jun 19 15:44:39 2021	1624110279	0	23	23	17
Sat Jun 19 15:44:38 2021	1624110278	1	22	23	20
Sat Jun 19 15:44:38 2021	1624110278	0	23	23	21
Sat Jun 19 15:44:39 2021	1624110279	0	23	23	20
Sat Jun 19 15:44:38 2021	1624110278	1	23	24	22
Sat Jun 19 15:44:39 2021	1624110279	1	23	24	22
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	20
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	24
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	21
Sat Jun 19 15:44:38 2021	1624110278	0	24	24	22
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	19
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	21
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	21
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	22
Sat Jun 19 15:44:39 2021	1624110279	1	23	24	19
Sat Jun 19 15:44:39 2021	1624110279	1	23	24	21
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	22
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	22
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	22
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	22
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	22
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	24
Sat Jun 19 15:44:39 2021	1624110279	1	23	24	11
Sat Jun 19 15:44:39 2021	1624110279	1	23	24	21
Sat Jun 19 15:44:39 2021	1624110279	0	24	24	22
Sat Jun 19 15:44:39 2021	1624110279	0	25	25	24
Sat Jun 19 15:44:39 2021	1624110279	0	25	25	25
Sat Jun 19 15:44:39 2021	1624110279	1	24	25	19
Sat Jun 19 15:44:38 2021	1624110278	2	23	25	22
Sat Jun 19 15:44:38 2021	1624110278	0	25	25	23
Sat Jun 19 15:44:39 2021	1624110279	0	25	25	20
Sat Jun 19 15:44:38 2021	1624110278	0	25	25	25
Sat Jun 19 15:44:39 2021	1624110279	0	25	25	23
Sat Jun 19 15:44:39 2021	1624110279	4	21	25	21
Sat Jun 19 15:44:39 2021	1624110279	0	25	25	23
Sat Jun 19 15:44:39 2021	1624110279	0	25	25	25
Sat Jun 19 15:44:39 2021	1624110279	0	25	25	21
Sat Jun 19 15:44:39 2021	1624110279	0	25	25	25
Sat Jun 19 15:44:39 2021	1624110279	0	25	25	25
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	26
Sat Jun 19 15:44:40 2021	1624110280	0	26	26	25
Sat Jun 19 15:44:39 2021	1624110279	1	25	26	23
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	26
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	24
Sat Jun 19 15:44:38 2021	1624110278	0	26	26	25
Sat Jun 19 15:44:38 2021	1624110278	1	25	26	18
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	25
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	25
Sat Jun 19 15:44:38 2021	1624110278	0	26	26	24
Sat Jun 19 15:44:39 2021	1624110279	1	25	26	20
Sat Jun 19 15:44:38 2021	1624110278	0	26	26	26
Sat Jun 19 15:44:38 2021	1624110278	0	26	26	24
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	26
Sat Jun 19 15:44:38 2021	1624110278	0	26	26	26
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	23
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	23
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	23
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	24
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	26
Sat Jun 19 15:44:39 2021	1624110279	0	26	26	25
Sat Jun 19 15:44:39 2021	1624110279	1	25	27	24
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	27
Sat Jun 19 15:44:39 2021	1624110279	1	26	27	24
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	27
Sat Jun 19 15:44:39 2021	1624110279	1	26	27	26
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	27
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	26
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	27
Sat Jun 19 15:44:39 2021	1624110279	1	26	27	26
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	25
Sat Jun 19 15:44:39 2021	1624110279	1	26	27	25
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	26
Sat Jun 19 15:44:39 2021	1624110279	1	26	27	25
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	26
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	24
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	27
Sat Jun 19 15:44:38 2021	1624110278	0	27	27	27
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	25
Sat Jun 19 15:44:38 2021	1624110278	0	27	27	27
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	27
Sat Jun 19 15:44:39 2021	1624110279	15	12	27	12
Sat Jun 19 15:44:39 2021	1624110279	1	26	27	24
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	24
Sat Jun 19 15:44:39 2021	1624110279	1	26	27	22
Sat Jun 19 15:44:39 2021	1624110279	0	27	27	25
Sat Jun 19 15:44:38 2021	1624110278	1	26	27	20
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	27
Sat Jun 19 15:44:39 2021	1624110279	1	27	28	27
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	27
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	28
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	28
Sat Jun 19 15:44:39 2021	1624110279	1	27	28	27
Sat Jun 19 15:44:38 2021	1624110278	0	28	28	27
Sat Jun 19 15:44:38 2021	1624110278	1	27	28	26
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	27
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	27
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	24
Sat Jun 19 15:44:39 2021	1624110279	3	25	28	21
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	28
Sat Jun 19 15:44:38 2021	1624110278	0	28	28	24
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	24
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	25
Sat Jun 19 15:44:39 2021	1624110279	3	25	28	24
Sat Jun 19 15:44:39 2021	1624110279	1	27	28	24
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	28
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	26
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	26
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	25
Sat Jun 19 15:44:38 2021	1624110278	0	28	28	28
Sat Jun 19 15:44:39 2021	1624110279	0	28	28	28
Sat Jun 19 15:44:39 2021	1624110279	0	29	29	28
Sat Jun 19 15:44:39 2021	1624110279	0	29	29	28
Sat Jun 19 15:44:39 2021	1624110279	0	29	29	28
Sat Jun 19 15:44:39 2021	1624110279	0	29	29	28
Sat Jun 19 15:44:39 2021	1624110279	0	29	29	27
Sat Jun 19 15:44:38 2021	1624110278	0	29	29	28
Sat Jun 19 15:44:39 2021	1624110279	1	28	29	26
Sat Jun 19 15:44:39 2021	1624110279	0	29	29	29
Sat Jun 19 15:44:39 2021	1624110279	0	29	29	28
Sat Jun 19 15:44:39 2021	1624110279	1	28	29	26
Sat Jun 19 15:44:39 2021	1624110279	1	28	29	25
Sat Jun 19 15:44:38 2021	1624110278	0	29	29	29
Sat Jun 19 15:44:38 2021	1624110278	1	28	29	24
Sat Jun 19 15:44:39 2021	1624110279	2	27	29	23
Sat Jun 19 15:44:39 2021	1624110279	1	28	29	28
Sat Jun 19 15:44:39 2021	1624110279	1	28	29	28
Sat Jun 19 15:44:39 2021	1624110279	1	28	29	26
Sat Jun 19 15:44:39 2021	1624110279	0	29	29	27
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	28
Sat Jun 19 15:44:39 2021	1624110279	1	29	30	29
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	30
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	29
Sat Jun 19 15:44:39 2021	1624110279	1	29	30	29
Sat Jun 19 15:44:39 2021	1624110279	14	16	30	15
Sat Jun 19 15:44:39 2021	1624110279	1	29	30	28
Sat Jun 19 15:44:38 2021	1624110278	0	30	30	28
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	28
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	28
Sat Jun 19 15:44:39 2021	1624110279	1	29	30	27
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	30
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	27
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	29
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	30
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	29
Sat Jun 19 15:44:39 2021	1624110279	1	29	30	29
Sat Jun 19 15:44:39 2021	1624110279	1	29	30	29
Sat Jun 19 15:44:39 2021	1624110279	1	29	30	28
Sat Jun 19 15:44:38 2021	1624110278	0	30	30	28
Sat Jun 19 15:44:38 2021	1624110278	0	30	30	27
Sat Jun 19 15:44:39 2021	1624110279	5	25	30	25
Sat Jun 19 15:44:39 2021	1624110279	1	29	30	29
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	29
Sat Jun 19 15:44:39 2021	1624110279	0	30	30	28
Sat Jun 19 15:44:39 2021	1624110279	4	27	31	26
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	30
Sat Jun 19 15:44:39 2021	1624110279	1	30	31	29
Sat Jun 19 15:44:38 2021	1624110278	1	30	31	30
Sat Jun 19 15:44:39 2021	1624110279	1	30	31	29
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	30
Sat Jun 19 15:44:39 2021	1624110279	1	30	31	29
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	30
Sat Jun 19 15:44:39 2021	1624110279	1	30	31	27
Sat Jun 19 15:44:38 2021	1624110278	2	29	31	29
Sat Jun 19 15:44:39 2021	1624110279	1	30	31	30
Sat Jun 19 15:44:38 2021	1624110278	0	31	31	28
Sat Jun 19 15:44:39 2021	1624110279	1	30	31	28
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	30
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	31
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	31
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	31
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	30
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	29
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	31
Sat Jun 19 15:44:39 2021	1624110279	2	29	31	29
Sat Jun 19 15:44:39 2021	1624110279	0	31	31	31
Sat Jun 19 15:44:40 2021	1624110280	6	26	31	26
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	30
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	31
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	31
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:38 2021	1624110278	0	32	32	32
Sat Jun 19 15:44:39 2021	1624110279	1	31	32	30
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	29
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:38 2021	1624110278	0	32	32	31
Sat Jun 19 15:44:38 2021	1624110278	9	23	32	23
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	30
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	30
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	32
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	30
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	23
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	31
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	31
Sat Jun 19 15:44:39 2021	1624110279	0	32	32	31
Sat Jun 19 15:44:39 2021	1624110279	3	29	32	28
Sat Jun 19 15:44:40 2021	1624110280	0	33	33	33
Sat Jun 19 15:44:39 2021	1624110279	0	33	33	33
Sat Jun 19 15:44:39 2021	1624110279	0	33	33	33
