Percentage served,Time in ms
0,1.000
1,1.553
2,1.765
3,1.885
4,1.892
5,1.916
6,1.943
7,1.967
8,1.971
9,1.972
10,1.975
11,1.977
12,1.984
13,1.990
14,1.993
15,1.995
16,1.997
17,1.998
18,1.998
19,1.999
20,1.999
21,1.999
22,1.999
23,1.999
24,1.999
25,1.999
26,2.000
27,2.000
28,2.000
29,2.000
30,2.000
31,2.000
32,2.000
33,2.000
34,2.000
35,2.000
36,2.001
37,2.001
38,2.001
39,2.001
40,2.001
41,2.001
42,2.001
43,2.002
44,2.002
45,2.003
46,2.004
47,2.006
48,2.007
49,2.008
50,2.008
51,2.010
52,2.015
53,2.021
54,2.024
55,2.025
56,2.028
57,2.029
58,2.031
59,2.032
60,2.040
61,2.054
62,2.063
63,2.073
64,2.096
65,2.117
66,2.122
67,2.129
68,2.146
69,2.167
70,2.216
71,2.251
72,2.348
73,2.531
74,2.672
75,2.754
76,2.827
77,2.912
78,2.971
79,2.978
80,2.993
81,2.997
82,2.999
83,2.999
84,3.000
85,3.000
86,3.001
87,3.001
88,3.006
89,3.008
90,3.012
91,3.026
92,3.061
93,3.182
94,3.383
95,3.666
96,3.999
97,4.012
98,4.998
99,6.000
100,12.996
