Percentage served,Time in ms
0,7.976
1,7.999
2,8.002
3,9.000
4,11.975
5,14.000
6,16.001
7,17.001
8,18.004
9,19.002
10,20.000
11,20.030
12,21.000
13,21.999
14,22.000
15,22.001
16,22.001
17,22.998
18,23.000
19,23.001
20,23.996
21,24.001
22,24.002
23,25.001
24,26.000
25,26.001
26,26.001
27,26.003
28,26.003
29,27.001
30,28.002
31,28.002
32,28.999
33,28.999
34,29.004
35,29.999
36,29.999
37,30.001
38,30.999
39,31.001
40,31.002
41,31.002
42,31.999
43,32.002
44,32.002
45,32.003
46,32.998
47,33.000
48,33.002
49,33.994
50,33.999
51,34.902
52,34.927
53,35.000
54,35.001
55,35.902
56,36.000
57,36.000
58,36.002
59,36.929
60,37.901
61,37.902
62,38.260
63,38.998
64,39.000
65,39.000
66,39.001
67,39.649
68,39.902
69,39.902
70,39.903
71,40.000
72,40.873
73,40.903
74,41.901
75,42.783
76,42.900
77,42.998
78,42.999
79,43.003
80,43.902
81,43.999
82,44.904
83,45.000
84,45.000
85,45.998
86,45.999
87,45.999
88,46.000
89,46.971
90,46.998
91,46.998
92,46.999
93,46.999
94,47.000
95,47.000
96,47.002
97,48.000
98,49.001
99,49.002
100,50.000
