Percentage served,Time in ms
0,1.769
1,1.886
2,1.913
3,1.973
4,1.990
5,1.995
6,1.997
7,1.998
8,1.998
9,1.999
10,1.999
11,1.999
12,1.999
13,1.999
14,1.999
15,1.999
16,2.000
17,2.000
18,2.000
19,2.000
20,2.000
21,2.000
22,2.000
23,2.000
24,2.000
25,2.000
26,2.000
27,2.000
28,2.001
29,2.001
30,2.001
31,2.001
32,2.001
33,2.001
34,2.001
35,2.001
36,2.001
37,2.001
38,2.002
39,2.002
40,2.002
41,2.005
42,2.007
43,2.008
44,2.013
45,2.022
46,2.025
47,2.041
48,2.055
49,2.093
50,2.105
51,2.122
52,2.232
53,2.265
54,2.402
55,2.543
56,2.620
57,2.970
58,2.979
59,2.989
60,2.996
61,2.998
62,2.998
63,2.999
64,2.999
65,2.999
66,2.999
67,2.999
68,2.999
69,3.000
70,3.000
71,3.000
72,3.000
73,3.001
74,3.001
75,3.001
76,3.001
77,3.001
78,3.002
79,3.003
80,3.004
81,3.009
82,3.025
83,3.027
84,3.035
85,3.091
86,3.113
87,3.451
88,3.975
89,3.997
90,3.999
91,4.000
92,4.001
93,4.015
94,4.910
95,5.000
96,6.000
97,6.146
98,8.003
99,13.025
100,16.985
