starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:44:28 2021	1624110268	0	3	3	3
Sat Jun 19 15:44:28 2021	1624110268	0	5	5	5
Sat Jun 19 15:44:28 2021	1624110268	0	5	5	2
Sat Jun 19 15:44:28 2021	1624110268	0	5	5	5
Sat Jun 19 15:44:28 2021	1624110268	0	6	6	5
Sat Jun 19 15:44:28 2021	1624110268	0	6	6	5
Sat Jun 19 15:44:28 2021	1624110268	0	6	6	5
Sat Jun 19 15:44:28 2021	1624110268	0	6	6	6
Sat Jun 19 15:44:28 2021	1624110268	0	6	6	6
Sat Jun 19 15:44:28 2021	1624110268	1	5	6	4
Sat Jun 19 15:44:28 2021	1624110268	1	6	7	4
Sat Jun 19 15:44:28 2021	1624110268	0	7	7	7
Sat Jun 19 15:44:28 2021	1624110268	1	7	8	7
Sat Jun 19 15:44:28 2021	1624110268	1	7	8	7
Sat Jun 19 15:44:28 2021	1624110268	0	8	8	8
Sat Jun 19 15:44:28 2021	1624110268	0	8	8	8
Sat Jun 19 15:44:28 2021	1624110268	0	8	8	8
Sat Jun 19 15:44:28 2021	1624110268	1	8	9	8
Sat Jun 19 15:44:28 2021	1624110268	1	8	9	8
Sat Jun 19 15:44:28 2021	1624110268	0	9	9	9
Sat Jun 19 15:44:28 2021	1624110268	0	9	9	9
Sat Jun 19 15:44:28 2021	1624110268	3	6	9	6
Sat Jun 19 15:44:28 2021	1624110268	0	9	9	9
Sat Jun 19 15:44:28 2021	1624110268	0	9	9	9
Sat Jun 19 15:44:28 2021	1624110268	0	9	9	8
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	10
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	9
Sat Jun 19 15:44:28 2021	1624110268	1	9	10	9
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	10
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	9
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	10
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	9
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	10
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	9
Sat Jun 19 15:44:28 2021	1624110268	1	9	10	9
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	8
Sat Jun 19 15:44:28 2021	1624110268	1	9	10	8
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	9
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	8
Sat Jun 19 15:44:28 2021	1624110268	0	10	10	9
Sat Jun 19 15:44:28 2021	1624110268	0	11	11	10
