starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:53:09 2021	1624110789	35	32	66	32
Sat Jun 19 15:53:09 2021	1624110789	31	36	66	36
Sat Jun 19 15:53:09 2021	1624110789	32	66	98	66
Sat Jun 19 15:53:09 2021	1624110789	36	98	134	98
Sat Jun 19 15:53:09 2021	1624110789	46	134	180	134
Sat Jun 19 15:53:09 2021	1624110789	35	180	215	180
Sat Jun 19 15:53:09 2021	1624110789	32	215	247	215
Sat Jun 19 15:53:09 2021	1624110789	35	247	282	67
Sat Jun 19 15:53:09 2021	1624110789	35	282	317	102
Sat Jun 19 15:52:59 2021	1624110779	34	286	320	286
Sat Jun 19 15:53:05 2021	1624110785	28	294	322	262
Sat Jun 19 15:52:59 2021	1624110779	28	293	322	188
Sat Jun 19 15:52:58 2021	1624110778	31	291	322	129
Sat Jun 19 15:52:58 2021	1624110778	35	287	322	160
Sat Jun 19 15:52:58 2021	1624110778	32	291	323	33
Sat Jun 19 15:52:59 2021	1624110779	33	290	324	253
Sat Jun 19 15:52:59 2021	1624110779	36	288	324	217
Sat Jun 19 15:52:58 2021	1624110778	31	293	324	98
Sat Jun 19 15:52:57 2021	1624110777	29	295	324	263
Sat Jun 19 15:52:57 2021	1624110777	30	294	324	232
Sat Jun 19 15:52:59 2021	1624110779	37	287	324	34
Sat Jun 19 15:52:58 2021	1624110778	32	292	324	65
Sat Jun 19 15:52:52 2021	1624110772	27	298	325	298
Sat Jun 19 15:53:05 2021	1624110785	36	290	326	290
Sat Jun 19 15:53:05 2021	1624110785	35	292	326	194
Sat Jun 19 15:53:05 2021	1624110785	34	293	326	36
Sat Jun 19 15:52:59 2021	1624110779	31	295	327	157
Sat Jun 19 15:52:59 2021	1624110779	32	295	327	125
Sat Jun 19 15:53:04 2021	1624110784	31	297	327	233
Sat Jun 19 15:52:54 2021	1624110774	32	296	328	165
Sat Jun 19 15:53:03 2021	1624110783	33	296	328	33
Sat Jun 19 15:53:05 2021	1624110785	35	293	328	158
Sat Jun 19 15:52:57 2021	1624110777	35	293	328	293
Sat Jun 19 15:53:07 2021	1624110787	32	297	328	96
Sat Jun 19 15:52:54 2021	1624110774	29	299	329	269
Sat Jun 19 15:53:01 2021	1624110781	37	292	329	67
Sat Jun 19 15:53:01 2021	1624110781	30	298	329	236
Sat Jun 19 15:53:05 2021	1624110785	33	295	329	268
Sat Jun 19 15:53:05 2021	1624110785	33	296	329	229
Sat Jun 19 15:53:03 2021	1624110783	33	296	329	99
Sat Jun 19 15:52:59 2021	1624110779	37	292	329	72
Sat Jun 19 15:52:59 2021	1624110779	29	300	329	95
Sat Jun 19 15:53:08 2021	1624110788	30	299	329	66
Sat Jun 19 15:52:57 2021	1624110777	37	292	329	195
Sat Jun 19 15:53:05 2021	1624110785	31	298	329	237
Sat Jun 19 15:52:58 2021	1624110778	31	298	329	266
Sat Jun 19 15:53:04 2021	1624110784	32	298	329	164
Sat Jun 19 15:52:59 2021	1624110779	29	301	329	66
Sat Jun 19 15:53:03 2021	1624110783	33	297	330	297
Sat Jun 19 15:52:58 2021	1624110778	33	297	330	297
Sat Jun 19 15:53:00 2021	1624110780	29	301	330	169
Sat Jun 19 15:52:57 2021	1624110777	33	297	330	67
Sat Jun 19 15:53:07 2021	1624110787	35	295	330	60
Sat Jun 19 15:52:54 2021	1624110774	34	297	330	132
Sat Jun 19 15:53:07 2021	1624110787	30	300	330	199
Sat Jun 19 15:52:54 2021	1624110774	30	300	330	300
Sat Jun 19 15:53:05 2021	1624110785	36	295	330	70
Sat Jun 19 15:53:03 2021	1624110783	32	298	331	198
Sat Jun 19 15:53:01 2021	1624110781	34	297	331	33
Sat Jun 19 15:53:02 2021	1624110782	31	300	331	164
Sat Jun 19 15:53:05 2021	1624110785	29	302	331	129
Sat Jun 19 15:53:05 2021	1624110785	33	298	331	137
Sat Jun 19 15:53:04 2021	1624110784	33	298	331	131
Sat Jun 19 15:52:55 2021	1624110775	29	302	331	268
Sat Jun 19 15:52:56 2021	1624110776	33	298	331	298
Sat Jun 19 15:53:03 2021	1624110783	32	299	331	230
Sat Jun 19 15:53:04 2021	1624110784	37	294	331	196
Sat Jun 19 15:53:08 2021	1624110788	34	297	331	32
Sat Jun 19 15:52:55 2021	1624110775	33	298	331	298
Sat Jun 19 15:53:01 2021	1624110781	33	298	331	266
Sat Jun 19 15:53:03 2021	1624110783	33	298	332	65
Sat Jun 19 15:53:04 2021	1624110784	30	301	332	99
Sat Jun 19 15:53:04 2021	1624110784	34	297	332	135
